Project,planning_area,Postal District,Date of Sale,Address,Street,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug
Lentor Hills Residences,ANG MO KIO,26,29 Jul 2023,35 Lentor Hills Road #21-XX,35 Lentor Hills Road,1,2438,1181000,Apartment,99 yrs from 25/04/2022,New Sale,484,44.965,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,28 Jul 2023,39 Lentor Hills Road #07-XX,39 Lentor Hills Road,4,2058,2880000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,27 Jul 2023,37 Lentor Hills Road #14-XX,37 Lentor Hills Road,3,2045,1959000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,27 Jul 2023,35 Lentor Hills Road #11-XX,35 Lentor Hills Road,2,2152,1552000,Apartment,99 yrs from 25/04/2022,New Sale,721,66.983,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,22 Jul 2023,33 Lentor Hills Road #11-XX,33 Lentor Hills Road,2,2234,1587000,Apartment,99 yrs from 25/04/2022,New Sale,710,65.961,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Jul 2023,37 Lentor Hills Road #16-XX,37 Lentor Hills Road,3,2047,2269000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,21 Jul 2023,33 Lentor Hills Road #13-XX,33 Lentor Hills Road,2,2256,1603000,Apartment,99 yrs from 25/04/2022,New Sale,710,65.961,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Jul 2023,37 Lentor Hills Road #17-XX,37 Lentor Hills Road,2,2179,1642000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,20 Jul 2023,35 Lentor Hills Road #09-XX,35 Lentor Hills Road,3,2037,1973000,Apartment,99 yrs from 25/04/2022,New Sale,969,90.023,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,19 Jul 2023,39 Lentor Hills Road #05-XX,39 Lentor Hills Road,4,1905,2666000,Apartment,99 yrs from 25/04/2022,New Sale,1399,129.971,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,19 Jul 2023,37 Lentor Hills Road #19-XX,37 Lentor Hills Road,2,2236,1516000,Apartment,99 yrs from 25/04/2022,New Sale,678,62.988,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,18 Jul 2023,37 Lentor Hills Road #12-XX,37 Lentor Hills Road,1,2278,1324000,Apartment,99 yrs from 25/04/2022,New Sale,581,53.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,17 Jul 2023,37 Lentor Hills Road #13-XX,37 Lentor Hills Road,3,2019,2239000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,16 Jul 2023,33 Lentor Hills Road #03-XX,33 Lentor Hills Road,2,2119,1642000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,15 Jul 2023,31 Lentor Hills Road #02-XX,31 Lentor Hills Road,2,2068,1603000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,15 Jul 2023,33 Lentor Hills Road #05-XX,33 Lentor Hills Road,2,2139,1658000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,15 Jul 2023,37 Lentor Hills Road #14-XX,37 Lentor Hills Road,2,2143,1615000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,15 Jul 2023,37 Lentor Hills Road #16-XX,37 Lentor Hills Road,4,2115,2869000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,15 Jul 2023,37 Lentor Hills Road #07-XX,37 Lentor Hills Road,3,1950,2162000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,14 Jul 2023,31 Lentor Hills Road #02-XX,31 Lentor Hills Road,2,2088,1573000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,14 Jul 2023,33 Lentor Hills Road #17-XX,33 Lentor Hills Road,3,2056,2302000,Apartment,99 yrs from 25/04/2022,New Sale,1119,103.959,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,13 Jul 2023,31 Lentor Hills Road #14-XX,31 Lentor Hills Road,2,2146,1594000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,13 Jul 2023,37 Lentor Hills Road #17-XX,37 Lentor Hills Road,3,2073,1986000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,12 Jul 2023,37 Lentor Hills Road #11-XX,37 Lentor Hills Road,3,2001,2219000,Apartment,99 yrs from 25/04/2022,New Sale,1109,103.029,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,11 Jul 2023,31 Lentor Hills Road #14-XX,31 Lentor Hills Road,2,2243,1690000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,11 Jul 2023,37 Lentor Hills Road #02-XX,37 Lentor Hills Road,3,1920,1839000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,10 Jul 2023,35 Lentor Hills Road #11-XX,35 Lentor Hills Road,2,2237,1541000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,10 Jul 2023,37 Lentor Hills Road #01-XX,37 Lentor Hills Road,3,1927,1846000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,10 Jul 2023,37 Lentor Hills Road #20-XX,37 Lentor Hills Road,2,2335,1759000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Jul 2023,31 Lentor Hills Road #12-XX,31 Lentor Hills Road,2,2219,1672000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Jul 2023,33 Lentor Hills Road #15-XX,33 Lentor Hills Road,3,2038,2282000,Apartment,99 yrs from 25/04/2022,New Sale,1119,103.959,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Jul 2023,35 Lentor Hills Road #15-XX,35 Lentor Hills Road,3,2113,2024000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Jul 2023,35 Lentor Hills Road #12-XX,35 Lentor Hills Road,2,2249,1549000,Apartment,99 yrs from 25/04/2022,New Sale,689,64.01,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Jul 2023,37 Lentor Hills Road #15-XX,37 Lentor Hills Road,3,2054,1968000,Apartment,99 yrs from 25/04/2022,New Sale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,9 Jul 2023,37 Lentor Hills Road #16-XX,37 Lentor Hills Road,2,2287,1723000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #01-XX,31 Lentor Hills Road,2,1995,1482000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #13-XX,31 Lentor Hills Road,2,2134,1585000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #11-XX,31 Lentor Hills Road,2,2110,1567000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #08-XX,31 Lentor Hills Road,2,2053,1525000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #15-XX,31 Lentor Hills Road,2,2158,1603000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #02-XX,31 Lentor Hills Road,2,1989,1477000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #07-XX,31 Lentor Hills Road,2,2043,1517000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #12-XX,31 Lentor Hills Road,2,2122,1576000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #10-XX,31 Lentor Hills Road,2,2098,1558000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #04-XX,31 Lentor Hills Road,2,2010,1493000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #06-XX,31 Lentor Hills Road,2,2032,1509000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #05-XX,31 Lentor Hills Road,2,2021,1501000,Apartment,99 yrs from 25/04/2022,New Sale,743,69.027,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #10-XX,31 Lentor Hills Road,4,1958,2635000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #07-XX,31 Lentor Hills Road,4,1921,2585000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #03-XX,31 Lentor Hills Road,4,1891,2545000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #06-XX,31 Lentor Hills Road,4,1914,2575000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #07-XX,31 Lentor Hills Road,4,2035,2738000,Apartment,99 yrs from 25/04/2022,New Sale,1346,125.047,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #13-XX,31 Lentor Hills Road,4,2095,2841000,Apartment,99 yrs from 25/04/2022,New Sale,1356,125.977,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #06-XX,31 Lentor Hills Road,2,2110,1635000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #08-XX,31 Lentor Hills Road,2,2130,1651000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #14-XX,31 Lentor Hills Road,2,2220,1697000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #11-XX,31 Lentor Hills Road,2,2185,1670000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #04-XX,31 Lentor Hills Road,2,2089,1619000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #05-XX,31 Lentor Hills Road,2,2099,1627000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #07-XX,31 Lentor Hills Road,2,2120,1643000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #03-XX,31 Lentor Hills Road,2,2079,1611000,Apartment,99 yrs from 25/04/2022,New Sale,775,72.0,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #10-XX,31 Lentor Hills Road,2,2173,1661000,Apartment,99 yrs from 25/04/2022,New Sale,764,70.978,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #13-XX,31 Lentor Hills Road,2,2231,1681000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #08-XX,31 Lentor Hills Road,2,2151,1621000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #07-XX,31 Lentor Hills Road,2,2141,1613000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #10-XX,31 Lentor Hills Road,2,2195,1654000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #06-XX,31 Lentor Hills Road,2,2130,1605000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #11-XX,31 Lentor Hills Road,2,2207,1663000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #04-XX,31 Lentor Hills Road,2,2109,1589000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,N.A,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #01-XX,31 Lentor Hills Road,2,2097,1580000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
Lentor Hills Residences,ANG MO KIO,26,8 Jul 2023,31 Lentor Hills Road #03-XX,31 Lentor Hills Road,2,2098,1581000,Apartment,99 yrs from 25/04/2022,New Sale,753,69.956,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/lentor-hills-residences,lentor-hills-residences
