lat,lon,name,stop_code,route_count
1.37679,103.87714,Blk 953,64119,15
1.37974,103.8765,Aft Ang Mo Kio Ave 5,64121,6
1.37996,103.87687,Blk 988B,64129,10
1.36302,103.90351,Bef KPE,64131,3
1.36324,103.90666,Bef KPE,64139,1
1.36467,103.9082,Aft Jln Telawi,64141,1
1.36509,103.9089,LP 137,64149,1
1.36812,103.90985,Aft Greenwich Dr,64151,1
1.36751,103.90999,Bef Greenwich Dr,64159,1
1.37191,103.91143,Schenker,64161,1
1.37131,103.91147,Opp Schenker,64169,1
1.37401,103.91235,Aft Buangkok East Dr,64171,1
1.37421,103.91288,Bef Buangkok East Dr,64179,1
1.37652,103.91336,Bef TPE,64181,1
1.37693,103.91392,Aft Old Tampines Rd,64189,1
1.37947,103.91593,Aft Goldhill Memorial Ctr,64191,1
1.37918,103.91568,Bef Goldhill Memorial Ctr,64199,1
1.36173,103.89421,Aft Hougang Ave 3,64201,8
1.36147,103.89453,Aft Defu Ave 1,64209,9
1.3622,103.89765,Aft Hougang Ave 7,64211,3
1.36195,103.89837,Aft Defu Ave 2,64219,3
1.36264,103.90086,Opp Defu Ave 2,64221,3
1.36242,103.90226,Bef Defu Ave 2,64229,3
1.36479,103.89685,Blk 316,64231,5
1.3644,103.89682,Opp Blk 316,64239,6
1.36713,103.89642,Blk 308,64241,5
1.36809,103.89589,Blk 327,64249,5
1.37719,103.88271,Hougang Sec Sch,64251,3
1.37706,103.88323,Blk 925A CP,64259,3
1.36722,103.89905,Blk 325,64301,2
1.36708,103.89926,Opp Blk 321,64309,4
1.37028,103.90036,Riverfront Residences,64311,2
1.36985,103.90038,Opp Riverfront Residences,64319,4
1.37229,103.90046,Opp Rio Vista,64321,2
1.37241,103.90068,Rio Vista,64329,4
1.37144,103.88806,Blk 508,64331,7
1.37137,103.88703,Blk 602,64339,6
1.37291,103.88634,Bef Blk 683,64341,5
1.37292,103.88674,Blk 502,64349,7
1.37481,103.88808,Opp Montfort Sch,64351,5
1.37529,103.88919,Montfort Sch,64359,7
1.37635,103.89055,Blk 535,64361,6
1.3763,103.8911,Blk 532,64369,8
1.37447,103.89289,Opp Punggol CC,64371,5
1.37469,103.89266,Punggol CC,64379,4
1.37288,103.8917,Hougang Stn Exit C,64381,12
1.37314,103.89157,Blk 522,64389,10
1.37145,103.88977,Blk 831,64391,12
1.37195,103.89,Blk 513,64397,6
1.37122,103.88926,Blk 512,64399,4
1.37839,103.90324,Opp Blk 477A,64401,5
1.3782,103.90353,Blk 477A,64409,6
1.37353,103.88503,Blk 670,64411,10
1.37339,103.88522,Blk 681,64419,10
1.37505,103.89512,Blk 421,64421,6
1.37482,103.89522,Blk 412,64429,7
1.37809,103.8893,Blk 568,64431,3
1.37798,103.88952,Blk 537,64439,1
1.37981,103.88818,Hougang G. Shop Mall,64441,3
1.37973,103.88861,Opp Hougang G. Shop Mall,64449,1
1.37938,103.8864,Blk 579,64461,10
1.37957,103.88576,Opp Blk 579,64469,6
1.37455,103.88397,Blk 917,64471,10
1.3744,103.88354,Blk 665,64479,9
1.37514,103.88079,Bet Blks 930/931,64481,9
1.37489,103.88068,Blk 946A,64489,8
1.37513,103.87905,Hougang 1,64491,9
1.37488,103.87829,Regentville,64499,7
1.37424,103.87883,Blk 941A,64509,1
1.37381,103.88111,Blk 943,64519,1
1.36984,103.88957,Blk 834,64521,8
1.36993,103.88934,Hougang Polyclinic,64529,7
1.37124,103.89281,Hougang Ctrl Int,64541,6
1.37148,103.89229,Opp Hougang Ctrl Int,64549,8
1.37035,103.89092,Blk 836,64551,8
1.37055,103.89091,Blk 830A,64559,9
1.37716,103.88691,Blk 574,64561,2
1.37811,103.89296,Blk 438,64571,1
1.37821,103.89268,Bet Blks 544/546,64579,1
1.37549,103.88459,Blk 919,64601,9
1.37596,103.8847,Blk 687,64609,8
1.37837,103.88446,Blk 913,64611,6
1.37809,103.88468,Opp Blk 913,64619,7
1.38133,103.88821,Blk 565,64621,7
1.38154,103.88806,Opp Blk 565,64629,5
1.40371,103.90224,Punggol Int,65009,25
1.3816,103.89721,Blk 266/Opp The Rivervale,65011,9
1.38151,103.89749,Opp Blk 266/The Rivervale,65019,11
1.38403,103.89961,Opp Blk 110,65021,5
1.38462,103.90062,Blk 111,65029,9
1.38711,103.90168,Blk 227D,65031,5
1.38732,103.90186,Blk 124,65039,7
1.38984,103.90162,Blk 231,65041,5
1.38993,103.90187,Blk 126A,65049,7
1.39269,103.90127,St. Anne's Ch,65059,5
1.3949,103.90186,Blk 298A,65061,11
1.39504,103.90237,Blk 190C,65069,12
1.39845,103.90416,Blk 203A,65071,5
1.39895,103.90475,Blk 102C,65079,7
1.40092,103.90531,Opp Blk 199C,65081,1
1.40134,103.90581,Opp Blk 296,65089,2
1.40398,103.90656,Blk 301A,65091,3
1.40447,103.90711,Blk 604A,65099,3
1.40789,103.90874,Opp My First Skool PCC10,65101,1
1.4077,103.90882,My First Skool PCC10,65109,1
1.40455,103.89716,Aft Soo Teck Stn,65141,8
1.40444,103.89692,Bef Soo Teck Stn,65149,6
1.39886,103.90662,Cove Stn Exit B,65151,6
1.39857,103.90665,Cove Stn Exit A,65159,6
1.39736,103.90859,Meridian Stn Exit B,65161,6
1.39646,103.90932,Meridian Stn Exit A,65169,6
1.39452,103.91205,Coral Edge Stn Exit B,65171,7
1.3943,103.9119,Coral Edge Stn Exit A,65179,6
1.39681,103.91755,Aft Punggol Ctrl,65181,5
1.39718,103.91816,Bef Punggol Ctrl,65189,5
1.39527,103.9054,Bef Punggol Rd,65191,15
1.39592,103.90543,Aft Punggol Rd,65199,18
1.40083,103.90358,Opp Blk 201A,65201,4
1.40041,103.90388,Blk 201A,65209,3
1.40269,103.90271,Bef Punggol Int,65211,2
1.40354,103.90342,Opp Punggol Int,65219,2
1.40403,103.90481,Blk 303D,65221,16
1.4032,103.90544,Blk 298,65229,13
1.39428,103.91577,Riviera Stn Exit B,65231,9
1.3941,103.91603,Riviera Stn Exit A,65239,9
1.39917,103.90767,Blk 196C,65241,2
1.39964,103.90825,Blk 178,65249,2
1.40503,103.903,Punggol Stn/Waterway Pt,65251,7
1.40534,103.90145,Punggol Stn/Int,65259,12
1.39685,103.915,Blk 649,65261,10
1.39636,103.91542,Blk 162B,65269,10
1.40017,103.91027,Opp Blk 188,65271,10
1.3993,103.91103,Bet Blks 187/188,65279,9
1.40201,103.90783,Punggol Sec/Blk 601B,65281,13
1.40174,103.90763,Opp Punggol Sec/Blk 195E,65289,11
1.40452,103.90939,Damai Stn Exit B,65301,3
1.40494,103.90914,Damai Stn Exit A,65309,3
1.40202,103.91286,Oasis Stn Exit B/Blk 617D,65311,4
1.40258,103.91245,Oasis Stn Exit A,65319,5
1.39927,103.91672,Kadaloor Stn Exit B,65321,3
1.39989,103.91612,Kadaloor Stn Exit A,65329,3
1.40287,103.89852,Opp Blk 268D,65331,8
1.40313,103.89804,Blk 268C,65339,7
1.40195,103.90092,Opp Blk 272C,65341,8
1.40222,103.90078,Blk 272C,65349,7
1.40589,103.90473,Punggol View Pr Sch,65351,5
1.40552,103.90435,Opp Punggol View Pr Sch,65359,5
1.40289,103.91627,Blk 682A,65371,2
1.40281,103.91634,Blk 661A,65379,1
1.40207,103.90977,Punggol Sec Sch,65381,3
1.40226,103.91007,Opp Punggol Sec Sch,65389,2
1.40588,103.91252,Blk 672A,65391,3
1.4058,103.9126,Blk 670A,65399,2
1.40653,103.89871,Opp Blk 264A,65401,10
1.40624,103.89957,Bef Blk 264,65409,11
1.39945,103.91385,Horizon Pr Sch,65411,1
1.39946,103.91395,Opp Horizon Pr Sch,65419,1
1.39679,103.91202,Greendale Pr Sch,65429,1
1.40239,103.89674,Twin Waterfalls,65431,13
1.40173,103.89632,Blk 220C,65439,11
1.40818,103.89579,Opp Blk 315B,65441,4
1.40804,103.89593,Blk 315B,65449,5
1.41069,103.89759,Blk 322 CP,65451,4
1.41061,103.89772,Opp Blk 322 CP,65459,5
1.40986,103.9013,Blk 312 CP,65461,3
1.40982,103.90098,Blk 310B,65469,3
1.40887,103.90604,Opp One Punggol,65481,5
1.4082,103.90567,One Punggol,65489,5
1.40456,103.89496,Opp Blk 259 CP,65491,4
1.40455,103.89497,Blk 259 CP,65499,4
1.39032,103.91294,Waterwoods,65521,5
1.39161,103.9141,Aft Punggol Field,65529,7
1.4024,103.8936,Blk 226A,65531,5
1.40229,103.8937,Blk 224A,65539,4
1.40356,103.8912,Blk 228B,65541,5
1.40352,103.8912,Opp Blk 228B,65549,4
1.40374,103.89337,Blk 227A,65551,5
1.40405,103.8925,Opp Blk 227A,65559,4
1.40046,103.92018,Blk 659A,65561,3
1.4002,103.92035,Blk 656A,65569,3
1.40348,103.89554,Blk 218,65571,5
1.40356,103.89603,Blk 258A,65579,4
1.40468,103.91622,Opp Blk 683A,65581,1
1.40497,103.91547,Blk 683A,65589,1
1.40273,103.91874,Opp Blk 662A,65591,1
1.40283,103.91833,Blk 662A,65599,1
1.4077,103.89849,Sumang Stn Exit B,65601,3
1.40775,103.89813,Sumang Stn Exit A,65609,3
1.41138,103.9003,Nibong Stn Exit B,65611,4
1.41154,103.9,Nibong Stn Exit A,65619,6
1.41617,103.90256,Samudera Stn Exit B,65621,7
1.41646,103.90252,Samudera Stn Exit A,65629,4
1.41731,103.90542,Aft Punggol Pt Stn,65631,6
1.41755,103.90531,Bef Punggol Pt Stn,65639,4
1.41528,103.89983,Marina Country Club,65641,2
1.41721,103.9013,Blk 413C,65651,2
1.41885,103.90572,Blk 421C,65661,2
1.41874,103.90511,Northshore Pr Sch,65669,1
1.41122,103.89879,Punggol Cove Pr Sch,65671,3
1.41098,103.89898,Opp Punggol Cove Pr Sch,65679,4
1.41824,103.90793,Bef Northshore Cres,65681,2
1.41838,103.90785,Aft Northshore Cres,65689,2
1.42015,103.91196,Opp Blk 437B,65691,2
1.41996,103.91203,Blk 437B,65699,2
1.41169,103.91108,Opp SIT Punggol,65701,1
1.41132,103.9105,Bef SIT Punggol,65709,1
1.4171,103.91168,Blk 446B,65711,2
1.417,103.91158,Blk 432B,65719,2
1.41494,103.91169,Opp Punggol Coast Stn,65721,1
1.41468,103.91128,Punggol Coast Stn,65729,1
1.41325,103.90682,Teck Lee Stn Exit B,65731,2
1.41314,103.90695,Teck Lee Stn Exit A,65739,2
1.39881,103.91908,Waterway Pr Sch,65791,3
1.39863,103.9192,Blk 654D,65799,3
1.39044,103.8857,Blk 309D,65801,3
1.39067,103.88605,Anchor Green Pr Sch,65809,4
1.35047,103.87169,Serangoon Int,66009,11
1.34717,103.85998,Aft Braddell Rd,66011,3
1.34603,103.8604,Bef Braddell Rd,66019,4
1.35029,103.86117,New Tech Pk,66021,3
1.35016,103.86141,St. Gabriel's Pr Sch,66029,4
1.35466,103.86572,Cardiff Residence,66031,11
1.35475,103.86669,Blk 307,66039,12
1.35572,103.86972,Blk 230,66041,9
1.35535,103.86896,Blk 233,66049,7
1.35585,103.87196,Opp Blk 257,66051,9
1.35553,103.87212,Blk 257A,66059,8
1.34405,103.86346,Aft Lynwood Gr,66061,6
1.3435,103.86263,Bef Braddell Flyover,66069,6
1.34376,103.86737,Opp PUB Recreation Club,66071,5
1.34326,103.86744,PUB Recreation Club,66079,5
1.34302,103.86963,Opp S'pore Power Trg Inst,66081,3
1.34239,103.86948,S'pore Power Trg Inst,66089,5
1.35455,103.86145,Golden Hill Est,66091,12
1.35427,103.86142,Opp Golden Hill Est,66099,12
1.37094,103.87326,Blk 516,66101,9
1.36966,103.87527,Blk 151,66109,8
1.35848,103.86824,Opp Grace Wk,66111,3
1.35683,103.86813,Summer Pl,66119,4
1.3624,103.86776,Chuan Terr,66121,3
1.36149,103.86802,Aft Chuan Gdn,66129,4
1.36347,103.87019,Aft Trinity Meth Ch,66131,4
1.36358,103.86929,Opp Trinity Meth Ch,66139,5
1.36312,103.8724,Bef Yio Chu Kang Rd,66141,4
1.36292,103.87236,Aft Yio Chu Kang Rd,66149,5
1.36307,103.86588,Opp Penshurst Pl,66151,1
1.36124,103.86464,Opp Crowhurst Dr,66161,1
1.35976,103.86361,Bef Cooling Cl,66171,1
1.35879,103.86186,Aft Chartwell Rd,66181,1
1.36066,103.85984,Aft Corfe Pl,66191,1
1.36209,103.85967,Opp Brockhampton Dr,66201,1
1.36412,103.86103,Opp Bloxhome Dr,66211,1
1.36835,103.86263,Opp Portchester Ave,66221,1
1.36995,103.86438,Bef Huddington Ave,66231,1
1.36891,103.86563,Hemsley Ave,66241,1
1.36724,103.86654,Opp Kingswear Ave,66251,1
1.36555,103.86641,S'goon Gdns Country Club,66261,1
1.36398,103.86579,S'goon Gdn Circus,66271,5
1.36594,103.86192,Aft Medway Dr,66291,1
1.36937,103.87208,Blk 152,66301,1
1.36927,103.87195,Blk 112,66309,1
1.36766,103.87429,Blk 141A,66311,1
1.36822,103.87392,Bet Blks 142/148,66319,1
1.36515,103.87249,Opp Blk 127,66321,1
1.36602,103.87229,Blk 126,66329,1
1.37164,103.87036,Blk 554,66331,12
1.37125,103.87056,Blk 101,66339,10
1.37114,103.86525,Daikin S'pore,66341,8
1.37083,103.86542,Opp Daikin S'pore,66349,7
1.3505,103.87324,S'goon Stn Exit E,66351,9
1.35081,103.87329,S'goon Stn Exit C/Blk 201,66359,13
1.35259,103.86825,Blk 319,66361,5
1.35355,103.86823,Blk 238,66369,4
1.35377,103.87269,Blk 261,66371,12
1.35339,103.87286,Blk 206,66379,17
1.3502,103.87123,Opp S'goon Stn Exit F,66381,4
1.35092,103.87107,S'goon Stn Exit F,66389,6
1.35102,103.86481,Lor Chuan Stn Exit A,66391,2
1.35154,103.86313,Opp Lor Chuan Stn Exit B,66399,2
1.34938,103.86604,Golden Hts,66401,2
1.34927,103.86594,Opp Golden Hts,66409,2
1.35003,103.86903,Blk 326,66411,2
1.35022,103.86931,Blk 330,66419,2
1.37366,103.87341,Blk 537,66421,4
1.37352,103.87244,Blk 530,66429,3
1.37298,103.87526,Opp Blk 506A,66431,4
1.37394,103.87551,Blk 504A CP,66439,3
1.37872,103.86854,Aft AMK Ind Pk 2,66451,6
1.37849,103.87075,Opp Ang Mo Kio Linear Pk,66459,7
1.37889,103.87128,Ang Mo Kio Linear Pk,66461,5
1.37896,103.87436,Bef Yio Chu Kang Rd,66471,5
1.37864,103.8743,Aft Yio Chu Kang Rd,66479,5
1.37919,103.87831,Opp Blk 968,66481,4
1.37889,103.87898,Blk 969,66489,7
1.37937,103.8826,Opp Blk 910,66491,5
1.37912,103.88327,Blk 911,66499,7
1.37528,103.87015,Blk 546,66509,1
1.37665,103.87172,Yio Chu Kang Amenity Ctr,66511,1
1.37735,103.8716,Ang Mo Kio TechLink,66519,2
1.37522,103.87393,Ban Teck Han Bldg,66521,1
1.37512,103.87318,Blk 538,66529,3
1.37519,103.87488,Opp Blk 531,66531,1
1.375,103.87502,Blk 531,66539,3
1.37978,103.88135,Blk 980C,66541,4
1.38028,103.88153,Opp Blk 980C,66549,4
1.38172,103.88144,Blk 984,66551,3
1.38195,103.88176,Opp Blk 984A,66559,2
1.38343,103.88246,Blk 991B,66561,3
1.3832,103.88253,Opp Blk 991B,66569,2
1.38448,103.88131,Buangkok Sq,66571,5
1.38403,103.8807,Blk 998B,66579,4
1.38251,103.87975,Blk 986B,66581,5
1.38199,103.87943,Buangkok Sports Pk,66589,4
1.37285,103.86844,KLA Corporation,66599,1
1.38486,103.88235,Blk 991A,66601,5
1.38507,103.88209,Opp Blk 991A,66609,4
1.35222,103.86285,Goldenhill Pk Condo,66701,3
1.35215,103.86307,Lor Chuan Stn Exit B,66709,4
1.39178,103.89588,Sengkang Int,67009,10
1.3901,103.86263,Bef Begonia Rd,67011,10
1.38976,103.86254,Aft Begonia Rd,67019,9
1.38931,103.86549,Opp Dedap Rd,67021,10
1.38907,103.86518,Aft Dedap Rd,67029,9
1.38831,103.86801,Aft Seletar Rd,67039,9
1.38803,103.87037,Opp The Greenwich,67041,8
1.38773,103.86999,The Greenwich,67049,5
1.38739,103.87302,Opp Seletar Hills Est,67051,9
1.38705,103.87298,Seletar Hills Est,67059,5
1.3858,103.87534,Aft Jln Selaseh,67061,9
1.38552,103.87523,Bef Jln Selaseh,67069,6
1.38224,103.877,Bef Gerald Dr,67071,9
1.38257,103.87674,Ch of St. Vincent de Paul,67079,6
1.3899,103.86884,Aft Yio Chu Kang Rd,67081,7
1.39029,103.86916,Bef Fernvale Lane,67089,8
1.39288,103.86909,Opp Blk 459B,67091,4
1.3937,103.86929,Blk 459B,67099,4
1.39143,103.89957,Blk 250A,67101,8
1.39103,103.89999,Blk 235,67109,8
1.39105,103.90237,CHIJ St. Joseph's Convent,67111,4
1.39051,103.90324,Blk 128,67119,5
1.3895,103.90519,Blk 142A,67121,4
1.38937,103.90499,Blk 137,67129,5
1.38768,103.90527,Bakau Stn/Blk 122F,67131,6
1.38716,103.90418,Nth Spring Pr Sch,67139,6
1.38602,103.90353,Blk 119D,67141,6
1.38353,103.90215,Kangkar Stn Exit B,67151,4
1.38437,103.90226,Kangkar Stn Exit A,67159,4
1.38212,103.89927,Opp Blk 101,67161,1
1.38253,103.89922,Blk 101,67169,1
1.38731,103.89898,Blk 225A,67171,5
1.38741,103.898,Opp Blk 225A,67179,3
1.39102,103.89778,Blk 240,67181,6
1.3906,103.89743,Opp Blk 241,67189,9
1.38913,103.8971,Blk 223D,67191,9
1.38874,103.89681,Opp Blk 223D,67199,8
1.3867,103.89629,Blk 206A,67201,6
1.38691,103.89618,Blk 203,67209,7
1.38394,103.89766,Ranggung Stn Exit A,67211,6
1.38369,103.89751,Ranggung Stn Exit B,67219,8
1.39116,103.90639,Rumbia Stn Exit B/Blk 153,67221,3
1.39106,103.90614,Rumbia Stn Exit A,67229,2
1.39322,103.90396,Rivervale Pr Sch,67231,3
1.39305,103.90373,Opp Rivervale Pr Sch,67239,3
1.393,103.89844,Blk 248A,67241,5
1.39377,103.8985,Blk 259C,67249,6
1.39443,103.90031,Compassvale Stn Exit A,67251,8
1.39465,103.90046,Compassvale Stn Exit B,67259,8
1.38659,103.89464,Blk 203B,67261,5
1.38605,103.89513,Opp Blk 203A,67269,6
1.38825,103.89209,Blk 201 CP,67271,5
1.38822,103.89179,Blk 301D,67279,4
1.38925,103.87299,Blk 403A,67281,3
1.38966,103.87329,Opp Blk 405C,67289,1
1.38718,103.88972,Renjong Stn Exit B,67291,3
1.38684,103.88973,Renjong Stn Exit A,67299,4
1.38889,103.88694,Blk 305D,67301,3
1.38814,103.88759,Opp Blk 305 CP,67309,4
1.39696,103.8898,Farmway Stn Exit B,67311,3
1.39738,103.8889,Farmway Stn Exit A,67319,2
1.39057,103.88425,Blk 311A,67321,3
1.39002,103.8846,Opp Blk 310B,67329,6
1.38677,103.89252,Blk 200B,67331,4
1.38648,103.89269,Opp Blk 200B,67339,6
1.38865,103.89505,Opp Blk 204 CP,67341,6
1.38838,103.89534,Blk 204 CP,67349,6
1.38995,103.89134,Blk 321 CP,67351,4
1.39009,103.89042,Nan Chiau High Sch,67359,4
1.391,103.88835,Blk 313B,67361,4
1.39072,103.88853,Blk 306 CP,67369,4
1.3926,103.88714,Blk 313 CP,67371,6
1.39297,103.88713,Opp Blk 313 CP,67379,5
1.39459,103.88844,Blk 326 CP,67381,7
1.39424,103.88869,Blk 317B,67389,7
1.39426,103.89144,Blk 333B,67391,7
1.39385,103.89167,Blk 325 CP,67399,7
1.39291,103.89532,Opp Sengkang Stn/Blk 260A,67401,9
1.39242,103.89612,Sengkang Stn,67409,13
1.39496,103.89437,Opp Sengkang General Hosp,67411,9
1.39451,103.89388,Sengkang General Hosp,67419,7
1.39664,103.89224,Cheng Lim Stn Exit B,67421,3
1.39702,103.89193,Cheng Lim Stn Exit A,67429,2
1.39521,103.8974,Opp Blk 291A,67431,3
1.39549,103.89737,Blk 291A,67439,2
1.39238,103.89348,Sengkang Community Hub,67441,15
1.39203,103.89307,Blk 323B,67449,9
1.38305,103.88961,Bef Buangkok Dr,67451,5
1.38289,103.88911,Aft Buangkok Dr,67459,4
1.38575,103.89122,Aft Sengkang East Ave,67461,5
1.38534,103.89074,Bef Sengkang East Ave,67469,4
1.39219,103.88018,Layar Stn Exit B,67471,4
1.39198,103.8802,Layar Stn Exit A/Blk 417A,67479,6
1.39148,103.87768,Fernvale Stn/Blk 439A,67481,5
1.391,103.87708,Opp Fernvale Stn,67489,7
1.39088,103.87466,Opp Fernvale Pr Sch,67491,5
1.39068,103.87468,Fernvale Pr Sch,67499,8
1.38355,103.90365,Blk 117C,67501,1
1.3841,103.90434,Opp Blk 119A,67509,2
1.38603,103.90625,Blk 121E,67511,1
1.38565,103.90629,Opp Blk 121E,67519,2
1.38711,103.9084,Blk 160,67521,5
1.38732,103.90926,Opp Blk 157A,67529,7
1.38787,103.90677,Blk 158C,67531,2
1.38772,103.90661,Blk 122C,67539,3
1.39478,103.88653,Hockey Stadium,67541,6
1.39455,103.88618,Opp Hockey Stadium,67549,5
1.39581,103.8804,Blk 471A,67551,7
1.39549,103.88095,Opp Blk 471A,67559,6
1.39546,103.87698,Opp Blk 432A,67561,6
1.39505,103.877,Bet Blks 430D/433A,67569,4
1.39504,103.87444,Aft Lor Tanggam,67571,5
1.39476,103.87485,Bef Jln Kayu,67579,4
1.3979,103.89536,Blk 286B,67591,7
1.3972,103.89491,Opp Blk 293D,67599,6
1.38334,103.89327,Buangkok Stn Exit B,67601,8
1.38393,103.89304,Buangkok Stn Exit A,67609,6
1.38776,103.89426,Blk 204C,67611,5
1.38777,103.89401,Blk 201C,67619,4
1.38096,103.89025,Blk 278 CP,67621,3
1.38028,103.8906,Blk 557,67629,5
1.39233,103.87567,Blk 441D,67631,3
1.39305,103.87591,Blk 436A,67639,3
1.39804,103.89344,Opp Treasure Crest,67641,2
1.39805,103.89334,Treasure Crest,67649,2
1.38934,103.87122,Bef Sengkang West Rd,67651,3
1.38981,103.87074,Aft Sengkang West Rd,67659,1
1.38889,103.90878,Opp Blk 178A,67661,1
1.39201,103.90713,Blk 156A CP,67671,1
1.39071,103.89514,Sengkang Stn Exit C,67689,2
1.39899,103.88878,Blk 338A,67691,2
1.39883,103.88952,Blk 334A,67699,2
1.39849,103.87745,Aft Blk 467B,67701,2
1.39825,103.8804,Opp Fernvale Plains,67708,1
1.39873,103.87682,Opp Blk 465A,67709,1
1.38013,103.89478,Bef Sengkang Fire Stn,67711,2
1.37972,103.89527,Opp Sengkang Fire Stn,67719,2
1.37971,103.89819,The Rivervale,67721,3
1.37949,103.89873,Opp The Rivervale,67729,3
1.38019,103.90138,Bef Sengkang East Dr,67731,3
1.37998,103.90195,Aft Sengkang East Dr,67739,3
1.39679,103.8757,Thanggam Stn Exit B,67741,3
1.39694,103.87555,Thanggam Stn Exit A,67749,1
1.39122,103.89712,Compassvale Int,67759,6
1.39601,103.8876,Opp Blk 326D,67761,2
1.39607,103.88766,Blk 326D,67769,2
1.38655,103.8833,Blk 995B,67771,2
1.38662,103.8835,Opp Blk 995C,67779,2
1.38831,103.87674,Opp Blk 408A,67781,1
1.38863,103.87724,Blk 409A,67789,1
1.38843,103.8798,Opp Blk 415A,67791,2
1.38862,103.8798,Blk 415A,67799,2
1.39525,103.87152,Opp Blk 461B,67991,4
1.39506,103.8715,Blk 461B,67999,4
1.34014,103.87145,Woodleigh Int,68009,3
1.39132,103.8701,Bef Jln Kayu,68011,8
1.39107,103.87061,Aft Jln Kayu,68019,9
1.39318,103.87247,Opp Blk 448A,68021,4
1.39312,103.87265,Blk 448A,68029,4
1.39705,103.87307,Jln Kayu Shophouse,68031,5
1.39653,103.87311,Aft Abundant Grace Ch,68039,6
1.39852,103.87296,Opp Jln Tari Lilin,68049,6
1.39955,103.87232,Bef TPE,68051,5
1.39979,103.87244,Aft TPE,68059,6
1.40719,103.87206,Aft Mornington Cres,68061,3
1.40757,103.87228,Aft Battersea Rd,68069,3
1.40559,103.86681,Bef Seletar A'space Rise,68081,3
1.4057,103.86667,Aft Seletar A'space Rise,68089,3
1.40886,103.87117,Aft Baker St,68091,4
1.40885,103.87095,Bef Baker St,68099,4
1.40379,103.86345,Rolls Royce Pte Ltd,68101,3
