planning_area,transacted_price,area_sqm,property_type,tenure,project_age_years,sale_month,type_of_sale
BEDOK,945000.0,62.0,Condominium,99 yrs lease commencing from 2011,15,26-Feb,Resale
BEDOK,2300000.0,115.0,Condominium,99 yrs lease commencing from 1997,29,26-Feb,Resale
BEDOK,1750000.0,121.0,Condominium,99 yrs lease commencing from 2001,25,26-Feb,Resale
BEDOK,2580000.0,155.0,Condominium,Freehold,36,26-Feb,Resale
BEDOK,1760000.0,126.0,Condominium,99 yrs lease commencing from 1998,28,26-Feb,Resale
BEDOK,960000.0,61.0,Condominium,99 yrs lease commencing from 2012,14,26-Feb,Resale
BEDOK,1908000.0,114.0,Apartment,99 yrs lease commencing from 2006,20,26-Feb,Resale
BEDOK,1215000.0,64.0,Condominium,99 yrs lease commencing from 2013,13,26-Feb,Resale
BEDOK,1800000.0,113.0,Apartment,99 yrs lease commencing from 2006,20,26-Feb,Resale
BEDOK,1718000.0,123.0,Condominium,99 yrs lease commencing from 1996,30,26-Feb,Resale
BEDOK,2068000.0,112.0,Condominium,99 yrs lease commencing from 2007,19,26-Feb,Resale
BEDOK,1218000.0,83.0,Condominium,99 yrs lease commencing from 1996,30,26-Feb,Resale
BEDOK,1600000.0,84.0,Condominium,Freehold,36,26-Feb,Resale
BEDOK,1080000.0,58.0,Condominium,99 yrs lease commencing from 2013,13,26-Feb,Resale
BEDOK,2220000.0,117.0,Condominium,99 yrs lease commencing from 2009,17,26-Feb,Resale
BEDOK,980000.0,59.0,Condominium,99 yrs lease commencing from 2009,17,26-Feb,Resale
BEDOK,1388000.0,92.0,Condominium,Freehold,36,26-Feb,Resale
BEDOK,2000000.0,133.0,Condominium,99 yrs lease commencing from 1993,33,26-Feb,Resale
BEDOK,1268000.0,87.0,Condominium,99 yrs lease commencing from 1982,44,26-Feb,Resale
BEDOK,1900000.0,145.0,Condominium,Freehold,36,26-Feb,Resale
BEDOK,1095000.0,63.0,Condominium,99 yrs lease commencing from 2012,14,26-Feb,Resale
BEDOK,728000.0,41.0,Condominium,99 yrs lease commencing from 2012,14,26-Feb,Resale
BEDOK,1310000.0,91.0,Condominium,99 yrs lease commencing from 1993,33,26-Feb,Resale
BEDOK,885000.0,62.0,Condominium,99 yrs lease commencing from 2011,15,26-Feb,Resale
BEDOK,1268000.0,63.0,Condominium,99 yrs lease commencing from 2013,13,26-Feb,Resale
BEDOK,3700000.0,208.0,Condominium,Freehold,36,26-Feb,Resale
BEDOK,2665000.0,136.0,Condominium,Freehold,36,26-Feb,Resale
BEDOK,2788000.0,274.0,Condominium,99 yrs lease commencing from 1994,32,26-Feb,Resale
BEDOK,1190000.0,83.0,Condominium,99 yrs lease commencing from 1996,30,26-Feb,Resale
BEDOK,1151888.0,69.0,Apartment,Freehold,36,26-Feb,Resale
BEDOK,1860000.0,115.0,Condominium,99 yrs lease commencing from 1993,33,26-Feb,Resale
BEDOK,1280000.0,90.0,Condominium,Freehold,36,26-Feb,Resale
BEDOK,3720000.0,276.0,Condominium,99 yrs lease commencing from 2011,15,26-Feb,Resale
BEDOK,1500000.0,92.0,Apartment,Freehold,36,26-Feb,Resale
BEDOK,709000.0,47.0,Apartment,Freehold,36,26-Feb,Resale
BEDOK,1880000.0,114.0,Apartment,99 yrs lease commencing from 2006,20,26-Feb,Resale
BEDOK,1700000.0,110.0,Condominium,99 yrs lease commencing from 1993,33,26-Feb,Resale
BEDOK,1025000.0,58.0,Condominium,99 yrs lease commencing from 2012,14,26-Feb,Resale
BEDOK,880000.0,55.0,Condominium,99 yrs lease commencing from 2012,14,26-Feb,Resale
BEDOK,3120000.0,145.0,Condominium,99 yrs lease commencing from 1997,29,26-Feb,Resale
BEDOK,1740000.0,114.0,Condominium,99 yrs lease commencing from 1997,29,26-Feb,Resale
BEDOK,1700000.0,88.0,Condominium,99 yrs lease commencing from 1997,29,26-Feb,Resale
BEDOK,1580000.0,110.0,Condominium,99 yrs lease commencing from 1993,33,26-Feb,Resale
BEDOK,1480000.0,77.0,Condominium,99 yrs lease commencing from 2011,15,26-Feb,Resale
BEDOK,898000.0,54.0,Condominium,99 yrs lease commencing from 2009,17,26-Feb,Resale
BEDOK,1560000.0,123.0,Condominium,Freehold,36,26-Jan,Resale
BEDOK,1728888.0,96.0,Condominium,99 yrs lease commencing from 2012,14,26-Jan,Resale
BEDOK,1390000.0,77.0,Condominium,99 yrs lease commencing from 2011,15,26-Jan,Resale
BEDOK,735000.0,42.0,Apartment,Freehold,36,26-Jan,Resale
BEDOK,1148000.0,54.0,Condominium,99 yrs lease commencing from 2016,10,26-Jan,Resale
BEDOK,1733888.0,83.0,Condominium,99 yrs lease commencing from 2016,10,26-Jan,Resale
BEDOK,1900000.0,126.0,Condominium,99 yrs lease commencing from 1997,29,26-Jan,Resale
BEDOK,2300000.0,120.0,Condominium,99 yrs lease commencing from 2009,17,26-Jan,Resale
BEDOK,2650000.0,125.0,Condominium,99 yrs lease commencing from 1997,29,26-Jan,Resale
BEDOK,995000.0,59.0,Condominium,99 yrs lease commencing from 2009,17,26-Jan,Resale
BEDOK,1700000.0,114.0,Condominium,99 yrs lease commencing from 1993,33,26-Jan,Resale
BEDOK,820000.0,44.0,Condominium,99 yrs lease commencing from 2013,13,26-Jan,Resale
BEDOK,865000.0,47.0,Condominium,99 yrs lease commencing from 2013,13,26-Jan,Resale
BEDOK,1128000.0,88.0,Condominium,99 yrs lease commencing from 1998,28,26-Jan,Resale
BEDOK,1430000.0,111.0,Condominium,99 yrs lease commencing from 1998,28,26-Jan,Resale
BEDOK,2920000.0,137.0,Condominium,99 yrs lease commencing from 1997,29,26-Jan,Resale
BEDOK,1150000.0,77.0,Condominium,99 yrs lease commencing from 2012,14,26-Jan,Resale
BEDOK,1700000.0,110.0,Condominium,99 yrs lease commencing from 1993,33,26-Jan,Resale
BEDOK,1535000.0,92.0,Condominium,99 yrs lease commencing from 2008,18,26-Jan,Resale
BEDOK,4500000.0,290.0,Apartment,99 yrs lease commencing from 2011,15,26-Jan,Resale
BEDOK,1900000.0,144.0,Condominium,Freehold,36,26-Jan,Resale
BEDOK,1248888.0,87.0,Condominium,99 yrs lease commencing from 1982,44,26-Jan,Resale
BEDOK,1628000.0,130.0,Condominium,99 yrs lease commencing from 1995,31,26-Jan,Resale
BEDOK,1800000.0,82.0,Condominium,99 yrs lease commencing from 2016,10,26-Jan,Resale
BEDOK,1790000.0,123.0,Condominium,99 yrs lease commencing from 1996,30,26-Jan,Resale
BEDOK,2200000.0,113.0,Condominium,99 yrs lease commencing from 2009,17,26-Jan,Resale
BEDOK,1550000.0,83.0,Condominium,99 yrs lease commencing from 2012,14,26-Jan,Resale
BEDOK,1530000.0,93.0,Apartment,Freehold,36,26-Jan,Resale
BEDOK,1675000.0,117.0,Condominium,99 yrs lease commencing from 1993,33,26-Jan,Resale
BEDOK,1233000.0,83.0,Condominium,99 yrs lease commencing from 1996,30,26-Jan,Resale
BEDOK,1680000.0,123.0,Condominium,99 yrs lease commencing from 1990,36,26-Jan,Resale
BEDOK,1868888.0,69.0,Apartment,99 yrs lease commencing from 2022,4,26-Jan,Sub Sale
BEDOK,930000.0,55.0,Condominium,99 yrs lease commencing from 2012,14,26-Jan,Resale
BEDOK,2780000.0,122.0,Condominium,99 yrs lease commencing from 1997,29,26-Jan,Resale
BEDOK,1300000.0,80.0,Condominium,99 yrs lease commencing from 2008,18,26-Jan,Resale
BEDOK,1820000.0,83.0,Condominium,99 yrs lease commencing from 2016,10,26-Jan,Resale
BEDOK,2000000.0,135.0,Condominium,99 yrs lease commencing from 2012,14,26-Jan,Resale
BEDOK,2750000.0,204.0,Apartment,99 yrs lease commencing from 2006,20,26-Jan,Resale
BEDOK,1750000.0,121.0,Apartment,Freehold,36,26-Jan,Resale
BEDOK,1570000.0,109.0,Condominium,99 yrs lease commencing from 1995,31,26-Jan,Resale
BEDOK,1288000.0,67.0,Condominium,99 yrs lease commencing from 2013,13,26-Jan,Resale
BEDOK,1170000.0,52.0,Condominium,99 yrs lease commencing from 2016,10,26-Jan,Resale
BEDOK,1406000.0,80.0,Condominium,99 yrs lease commencing from 2012,14,26-Jan,Resale
BEDOK,1350000.0,67.0,Condominium,99 yrs lease commencing from 2013,13,26-Jan,Resale
BEDOK,1815000.0,122.0,Condominium,Freehold,36,26-Jan,Resale
BEDOK,1165000.0,64.0,Condominium,99 yrs lease commencing from 2013,13,26-Jan,Resale
BEDOK,2430000.0,127.0,Condominium,Freehold,36,26-Jan,Resale
BEDOK,1268000.0,94.0,Condominium,99 yrs lease commencing from 1993,33,26-Jan,Resale
BEDOK,4275000.0,353.0,Condominium,99 yrs lease commencing from 1982,44,26-Jan,Resale
BEDOK,1170000.0,88.0,Condominium,99 yrs lease commencing from 1993,33,26-Jan,Resale
BEDOK,1170000.0,88.0,Condominium,99 yrs lease commencing from 1990,35,25-Dec,Resale
BEDOK,1300000.0,86.0,Condominium,99 yrs lease commencing from 1993,32,25-Dec,Resale
BEDOK,1340000.0,58.0,Condominium,99 yrs lease commencing from 2016,9,25-Dec,Resale
BEDOK,1080000.0,79.0,Condominium,99 yrs lease commencing from 1996,29,25-Dec,Resale
BEDOK,1155000.0,64.0,Condominium,99 yrs lease commencing from 2013,12,25-Dec,Resale
BEDOK,2550000.0,195.0,Condominium,99 yrs lease commencing from 1996,29,25-Dec,Resale
BEDOK,1300000.0,87.0,Condominium,99 yrs lease commencing from 1982,43,25-Dec,Resale
BEDOK,1640000.0,112.0,Condominium,99 yrs lease commencing from 1996,29,25-Dec,Resale
BEDOK,1738000.0,176.0,Condominium,Freehold,35,25-Dec,Resale
BEDOK,1957745.0,117.0,Apartment,99 yrs lease commencing from 2006,19,25-Dec,Resale
BEDOK,2060000.0,129.0,Condominium,Freehold,35,25-Dec,Resale
BEDOK,1230000.0,87.0,Condominium,99 yrs lease commencing from 1982,43,25-Dec,Resale
BEDOK,2380000.0,171.0,Apartment,Freehold,35,25-Dec,Resale
BEDOK,1990000.0,135.0,Condominium,Freehold,35,25-Dec,Resale
BEDOK,2410000.0,197.0,Condominium,99 yrs lease commencing from 1996,29,25-Dec,Resale
BEDOK,910000.0,56.0,Condominium,99 yrs lease commencing from 2012,13,25-Dec,Resale
BEDOK,1610000.0,130.0,Condominium,99 yrs lease commencing from 1995,30,25-Dec,Resale
BEDOK,1648000.0,110.0,Condominium,99 yrs lease commencing from 1993,32,25-Dec,Resale
BEDOK,1680000.0,88.0,Condominium,99 yrs lease commencing from 1997,28,25-Dec,Resale
BEDOK,735000.0,41.0,Condominium,99 yrs lease commencing from 2012,13,25-Dec,Resale
BEDOK,1180000.0,87.0,Condominium,99 yrs lease commencing from 1982,43,25-Dec,Resale
BEDOK,2280000.0,125.0,Condominium,99 yrs lease commencing from 2007,18,25-Dec,Resale
BEDOK,1720000.0,123.0,Condominium,99 yrs lease commencing from 1996,29,25-Dec,Resale
BEDOK,1600000.0,108.0,Condominium,Freehold,35,25-Dec,Resale
BEDOK,2600000.0,154.0,Condominium,Freehold,35,25-Dec,Resale
BEDOK,2340000.0,130.0,Condominium,99 yrs lease commencing from 2011,14,25-Dec,Resale
BEDOK,1868000.0,110.0,Condominium,99 yrs lease commencing from 2013,12,25-Dec,Resale
BEDOK,1050000.0,64.0,Condominium,Freehold,35,25-Dec,Resale
BEDOK,1300000.0,94.0,Condominium,99 yrs lease commencing from 2012,13,25-Dec,Resale
BEDOK,1480000.0,83.0,Condominium,99 yrs lease commencing from 2009,16,25-Dec,Resale
BEDOK,1998000.0,149.0,Condominium,99 yrs lease commencing from 1996,29,25-Dec,Resale
BEDOK,905000.0,51.0,Condominium,99 yrs lease commencing from 2012,13,25-Dec,Resale
BEDOK,2968000.0,137.0,Condominium,99 yrs lease commencing from 1997,28,25-Dec,Resale
BEDOK,1800000.0,121.0,Condominium,99 yrs lease commencing from 2001,24,25-Dec,Resale
BEDOK,1208000.0,93.0,Apartment,99 yrs lease commencing from 1995,30,25-Dec,Resale
BEDOK,1220000.0,65.0,Condominium,99 yrs lease commencing from 2013,12,25-Dec,Resale
BEDOK,835000.0,45.0,Condominium,99 yrs lease commencing from 2013,12,25-Dec,Resale
BEDOK,1609000.0,116.0,Condominium,99 yrs lease commencing from 1996,29,25-Dec,Resale
BEDOK,2670000.0,146.0,Condominium,99 yrs lease commencing from 2007,18,25-Dec,Resale
BEDOK,1330000.0,112.0,Apartment,Freehold,35,25-Dec,Resale
BEDOK,1750000.0,120.0,Condominium,99 yrs lease commencing from 1982,43,25-Nov,Resale
BEDOK,1170000.0,74.0,Condominium,99 yrs lease commencing from 2012,13,25-Nov,Resale
BEDOK,2600000.0,163.0,Condominium,99 yrs lease commencing from 1997,28,25-Nov,Resale
BEDOK,1350000.0,110.0,Condominium,99 yrs lease commencing from 2000,25,25-Nov,Resale
BEDOK,2180000.0,189.0,Condominium,99 yrs lease commencing from 1995,30,25-Nov,Resale
BEDOK,2190000.0,121.0,Apartment,Freehold,35,25-Nov,Resale
BEDOK,932000.0,52.0,Condominium,99 yrs lease commencing from 2012,13,25-Nov,Resale
BEDOK,1258000.0,58.0,Condominium,99 yrs lease commencing from 2016,9,25-Nov,Resale
BEDOK,1880000.0,126.0,Condominium,99 yrs lease commencing from 1997,28,25-Nov,Resale
BEDOK,1638000.0,100.0,Apartment,99 yrs lease commencing from 2011,14,25-Nov,Resale
BEDOK,2350000.0,197.0,Condominium,99 yrs lease commencing from 1996,29,25-Nov,Resale
BEDOK,1370000.0,88.0,Apartment,99 yrs lease commencing from 2006,19,25-Nov,Resale
BEDOK,1290000.0,92.0,Condominium,Freehold,35,25-Nov,Resale
BEDOK,1790000.0,64.0,Apartment,99 yrs lease commencing from 2022,3,25-Nov,Sub Sale
BEDOK,1180000.0,88.0,Condominium,99 yrs lease commencing from 1993,32,25-Nov,Resale
BEDOK,1750000.0,93.0,Condominium,Freehold,35,25-Nov,Resale
BEDOK,2700000.0,305.0,Condominium,99 yrs lease commencing from 1994,31,25-Nov,Resale
BEDOK,2500000.0,115.0,Condominium,99 yrs lease commencing from 1997,28,25-Nov,Resale
BEDOK,888000.0,51.0,Condominium,99 yrs lease commencing from 2012,13,25-Nov,Resale
BEDOK,990000.0,48.0,Apartment,99 yrs lease commencing from 2011,14,25-Nov,Resale
BEDOK,735000.0,41.0,Condominium,99 yrs lease commencing from 2012,13,25-Nov,Resale
BEDOK,1220000.0,64.0,Condominium,99 yrs lease commencing from 2013,12,25-Nov,Resale
BEDOK,1630000.0,151.0,Condominium,99 yrs lease commencing from 1995,30,25-Nov,Resale
BEDOK,980000.0,80.0,Condominium,99 yrs lease commencing from 2012,13,25-Nov,Resale
BEDOK,800000.0,49.0,Condominium,99 yrs lease commencing from 2011,14,25-Nov,Resale
BEDOK,935000.0,59.0,Condominium,99 yrs lease commencing from 2012,13,25-Nov,Resale
BEDOK,800000.0,46.0,Condominium,99 yrs lease commencing from 2013,12,25-Nov,Resale
BEDOK,1398800.0,77.0,Condominium,99 yrs lease commencing from 2011,14,25-Nov,Resale
BEDOK,2350000.0,125.0,Condominium,99 yrs lease commencing from 1997,28,25-Nov,Resale
BEDOK,800000.0,45.0,Condominium,99 yrs lease commencing from 2013,12,25-Nov,Resale
BEDOK,1403000.0,94.0,Condominium,99 yrs lease commencing from 1993,32,25-Nov,Resale
BEDOK,2880000.0,137.0,Condominium,99 yrs lease commencing from 1997,28,25-Nov,Resale
BEDOK,1950000.0,127.0,Condominium,99 yrs lease commencing from 1997,28,25-Nov,Resale
BEDOK,2818000.0,162.0,Condominium,99 yrs lease commencing from 2016,9,25-Nov,Resale
BEDOK,1150000.0,99.0,Condominium,Freehold,35,25-Nov,Resale
BEDOK,1100000.0,52.0,Condominium,99 yrs lease commencing from 2016,9,25-Nov,Resale
BEDOK,1638000.0,113.0,Condominium,99 yrs lease commencing from 1998,27,25-Nov,Resale
BEDOK,1670000.0,112.0,Condominium,99 yrs lease commencing from 1996,29,25-Nov,Resale
BEDOK,1280000.0,78.0,Condominium,99 yrs lease commencing from 2008,17,25-Nov,Resale
BEDOK,1150000.0,72.0,Condominium,99 yrs lease commencing from 2012,13,25-Nov,Resale
BEDOK,2900000.0,227.0,Condominium,99 yrs lease commencing from 1997,28,25-Nov,Resale
BEDOK,885000.0,39.0,Condominium,99 yrs lease commencing from 2016,9,25-Nov,Resale
BEDOK,1648000.0,96.0,Condominium,99 yrs lease commencing from 2011,14,25-Nov,Resale
BEDOK,1180000.0,81.0,Condominium,Freehold,35,25-Nov,Resale
BEDOK,2140000.0,100.0,Apartment,99 yrs lease commencing from 2011,14,25-Nov,Resale
BEDOK,1860000.0,114.0,Apartment,99 yrs lease commencing from 2006,19,25-Nov,Resale
BEDOK,2350000.0,184.0,Condominium,99 yrs lease commencing from 1996,29,25-Nov,Resale
BEDOK,2325000.0,190.0,Condominium,99 yrs lease commencing from 1996,29,25-Oct,Resale
BEDOK,1088000.0,65.0,Condominium,99 yrs lease commencing from 2013,12,25-Oct,Resale
BEDOK,1450000.0,108.0,Condominium,99 yrs lease commencing from 1995,30,25-Oct,Resale
BEDOK,1125000.0,68.0,Apartment,Freehold,35,25-Oct,Resale
BEDOK,1020000.0,67.0,Condominium,Freehold,35,25-Oct,Resale
BEDOK,1450000.0,93.0,Condominium,99 yrs lease commencing from 1996,29,25-Oct,Resale
BEDOK,2750000.0,134.0,Condominium,Freehold,35,25-Oct,Resale
BEDOK,1250000.0,58.0,Condominium,99 yrs lease commencing from 2016,9,25-Oct,Resale
BEDOK,1218000.0,78.0,Condominium,Freehold,35,25-Oct,Resale
BEDOK,2430000.0,171.0,Apartment,Freehold,35,25-Oct,Resale
BEDOK,1270000.0,74.0,Condominium,Freehold,35,25-Oct,Resale
BEDOK,1800000.0,136.0,Condominium,99 yrs lease commencing from 1996,29,25-Oct,Resale
BEDOK,1250000.0,64.0,Condominium,99 yrs lease commencing from 2013,12,25-Oct,Resale
BEDOK,3350000.0,192.0,Condominium,Freehold,35,25-Oct,Resale
BEDOK,1328000.0,90.0,Condominium,99 yrs lease commencing from 1993,32,25-Oct,Resale
BEDOK,925000.0,51.0,Condominium,99 yrs lease commencing from 2012,13,25-Oct,Resale
BEDOK,1390000.0,94.0,Condominium,99 yrs lease commencing from 1993,32,25-Oct,Resale
BEDOK,1540000.0,93.0,Condominium,99 yrs lease commencing from 2008,17,25-Oct,Resale
BEDOK,1170000.0,83.0,Condominium,99 yrs lease commencing from 1996,29,25-Oct,Resale
BEDOK,1930000.0,117.0,Apartment,99 yrs lease commencing from 2006,19,25-Oct,Resale
BEDOK,1765000.0,87.0,Apartment,99 yrs lease commencing from 2011,14,25-Oct,Resale
BEDOK,2339000.0,125.0,Condominium,99 yrs lease commencing from 1997,28,25-Oct,Resale
BEDOK,1320000.0,58.0,Condominium,99 yrs lease commencing from 2016,9,25-Oct,Resale
BEDOK,1600000.0,118.0,Condominium,99 yrs lease commencing from 1996,29,25-Oct,Resale
BEDOK,1800000.0,161.0,Condominium,99 yrs lease commencing from 1982,43,25-Oct,Resale
BEDOK,1810000.0,125.0,Condominium,99 yrs lease commencing from 1993,32,25-Oct,Resale
BEDOK,2350000.0,122.0,Condominium,99 yrs lease commencing from 1997,28,25-Oct,Resale
BEDOK,2350000.0,114.0,Condominium,99 yrs lease commencing from 2009,16,25-Oct,Resale
BEDOK,2650000.0,157.0,Condominium,Freehold,35,25-Oct,Resale
BEDOK,2388000.0,148.0,Apartment,Freehold,35,25-Oct,Resale
BEDOK,1850000.0,82.0,Condominium,99 yrs lease commencing from 2016,9,25-Oct,Resale
BEDOK,1600000.0,130.0,Condominium,99 yrs lease commencing from 1995,30,25-Oct,Resale
BEDOK,1255000.0,58.0,Condominium,99 yrs lease commencing from 2016,9,25-Oct,Resale
BEDOK,1390000.0,108.0,Condominium,99 yrs lease commencing from 2000,25,25-Oct,Resale
BEDOK,2258100.0,125.0,Condominium,99 yrs lease commencing from 2007,18,25-Oct,Resale
BEDOK,923000.0,59.0,Condominium,99 yrs lease commencing from 2012,13,25-Oct,Resale
BEDOK,1690000.0,110.0,Condominium,99 yrs lease commencing from 1993,32,25-Oct,Resale
BEDOK,1280000.0,86.0,Condominium,99 yrs lease commencing from 1993,32,25-Oct,Resale
BEDOK,1388000.0,91.0,Condominium,99 yrs lease commencing from 1993,32,25-Oct,Resale
BEDOK,1620000.0,114.0,Condominium,99 yrs lease commencing from 1996,29,25-Oct,Resale
BEDOK,1380000.0,98.0,Condominium,Freehold,35,25-Oct,Resale
BEDOK,870000.0,39.0,Condominium,99 yrs lease commencing from 2016,9,25-Oct,Resale
BEDOK,1550000.0,130.0,Apartment,99 yrs lease commencing from 1995,30,25-Oct,Resale
BEDOK,2100000.0,113.0,Condominium,99 yrs lease commencing from 2007,18,25-Oct,Resale
BEDOK,1582000.0,78.0,Condominium,Freehold,35,25-Oct,Resale
BEDOK,1650000.0,87.0,Apartment,Freehold,35,25-Oct,Resale
BEDOK,1300000.0,87.0,Condominium,99 yrs lease commencing from 1982,43,25-Oct,Resale
BEDOK,1870000.0,124.0,Condominium,99 yrs lease commencing from 1997,28,25-Oct,Resale
BEDOK,1780000.0,109.0,Condominium,99 yrs lease commencing from 1982,43,25-Oct,Resale
BEDOK,2930000.0,135.0,Condominium,99 yrs lease commencing from 2016,9,25-Oct,Resale
BEDOK,1460000.0,111.0,Condominium,99 yrs lease commencing from 1998,27,25-Oct,Resale
BEDOK,2280000.0,171.0,Apartment,Freehold,35,25-Oct,Resale
BEDOK,900000.0,54.0,Condominium,99 yrs lease commencing from 2009,16,25-Oct,Resale
BEDOK,2018000.0,113.0,Condominium,99 yrs lease commencing from 2007,18,25-Oct,Resale
BEDOK,1715000.0,82.0,Condominium,99 yrs lease commencing from 2016,9,25-Oct,Resale
BEDOK,2450000.0,137.0,Condominium,Freehold,35,25-Oct,Resale
BEDOK,1380000.0,78.0,Condominium,99 yrs lease commencing from 2011,14,25-Oct,Resale
BEDOK,2370000.0,141.0,Condominium,99 yrs lease commencing from 2007,18,25-Oct,Resale
BEDOK,1218000.0,83.0,Condominium,99 yrs lease commencing from 1996,29,25-Oct,Resale
BEDOK,2300000.0,115.0,Condominium,99 yrs lease commencing from 2016,9,25-Oct,Resale
BEDOK,2970000.0,135.0,Condominium,99 yrs lease commencing from 2016,9,25-Sep,Resale
BEDOK,3280000.0,155.0,Condominium,Freehold,35,25-Sep,Resale
BEDOK,2580000.0,125.0,Condominium,99 yrs lease commencing from 1997,28,25-Sep,Resale
BEDOK,1660000.0,112.0,Condominium,99 yrs lease commencing from 1996,29,25-Sep,Resale
BEDOK,1441000.0,78.0,Condominium,99 yrs lease commencing from 2013,12,25-Sep,Resale
BEDOK,1928000.0,99.0,Condominium,Freehold,35,25-Sep,Resale
BEDOK,1120000.0,58.0,Condominium,99 yrs lease commencing from 2013,12,25-Sep,Resale
BEDOK,1020000.0,67.0,Condominium,Freehold,35,25-Sep,Resale
BEDOK,1680000.0,125.0,Condominium,99 yrs lease commencing from 1996,29,25-Sep,Resale
BEDOK,1480000.0,78.0,Condominium,Freehold,35,25-Sep,Resale
BEDOK,2900000.0,137.0,Condominium,99 yrs lease commencing from 1997,28,25-Sep,Resale
BEDOK,1640000.0,96.0,Condominium,99 yrs lease commencing from 2011,14,25-Sep,Resale
BEDOK,2400000.0,128.0,Condominium,99 yrs lease commencing from 2009,16,25-Sep,Resale
BEDOK,1600000.0,92.0,Condominium,Freehold,35,25-Sep,Resale
BEDOK,2328888.0,130.0,Condominium,99 yrs lease commencing from 2011,14,25-Sep,Resale
BEDOK,2400000.0,124.0,Condominium,Freehold,35,25-Sep,Resale
BEDOK,1865000.0,128.0,Condominium,99 yrs lease commencing from 1997,28,25-Sep,Resale
BEDOK,1540000.0,96.0,Condominium,99 yrs lease commencing from 2011,14,25-Sep,Resale
BEDOK,1860000.0,96.0,Condominium,99 yrs lease commencing from 2013,12,25-Sep,Resale
BEDOK,1920000.0,117.0,Condominium,99 yrs lease commencing from 2009,16,25-Sep,Resale
BEDOK,1618000.0,109.0,Condominium,99 yrs lease commencing from 1982,43,25-Sep,Resale
BEDOK,965000.0,59.0,Condominium,99 yrs lease commencing from 2012,13,25-Sep,Resale
BEDOK,1980000.0,174.0,Condominium,99 yrs lease commencing from 1995,30,25-Sep,Resale
BEDOK,1480000.0,85.0,Condominium,99 yrs lease commencing from 2009,16,25-Sep,Resale
