Project,planning_area,Postal District,Date of Sale,Address,Street,Bedrooms,Unit Price ($psf),Price ($),Type,Tenure,Sale Type,Area (sqft),Area (sqm),Type of Area,Purchaser Address,Source,source_quality,source_url,source_slug
EIGHT COURTYARDS,YISHUN,27,2 Jun 2026,18 CANBERRA DRIVE #03-XX,18 CANBERRA DRIVE,3,1350,1540000,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,22 May 2026,10A CANBERRA DRIVE #03-XX,10A CANBERRA DRIVE,4,1437,1980000,Condominium,99 Yrs From 20/09/2010,Resale,1378,128.02,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,17 Apr 2026,18A CANBERRA DRIVE #12-XX,18A CANBERRA DRIVE,3,1437,1655000,Condominium,99 Yrs From 20/09/2010,Resale,1152,107.024,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,2 Apr 2026,6 CANBERRA DRIVE #11-XX,6 CANBERRA DRIVE,2,1391,1198000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,18 Mar 2026,18A CANBERRA DRIVE #14-XX,18A CANBERRA DRIVE,3,1415,1630000,Condominium,99 Yrs From 20/09/2010,Resale,1152,107.024,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,6 Feb 2026,18 CANBERRA DRIVE #10-XX,18 CANBERRA DRIVE,3,1433,1650000,Condominium,99 Yrs From 20/09/2010,Resale,1152,107.024,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,26 Jan 2026,18 CANBERRA DRIVE #01-XX,18 CANBERRA DRIVE,3,1122,1280000,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,9 Jan 2026,18A CANBERRA DRIVE #14-XX,18A CANBERRA DRIVE,3,1398,1520000,Condominium,99 Yrs From 20/09/2010,Resale,1087,100.986,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,19 Dec 2025,8 CANBERRA DRIVE #09-XX,8 CANBERRA DRIVE,2,1405,1210000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,8 Sep 2025,10 CANBERRA DRIVE #13-XX,10 CANBERRA DRIVE,3,1394,1575000,Condominium,99 Yrs From 20/09/2010,Resale,1130,104.98,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,22 Aug 2025,10A CANBERRA DRIVE #05-XX,10A CANBERRA DRIVE,3,1375,1568888,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,19 Aug 2025,18 CANBERRA DRIVE #12-XX,18 CANBERRA DRIVE,3,1389,1600000,Condominium,99 Yrs From 20/09/2010,Resale,1152,107.024,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,7 Aug 2025,18 Canberra Drive #04-XX,18 Canberra Drive,3,1374,1582000,Condominium,99 Yrs From 20/09/2010,Resale,1152,107.024,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,28 Jul 2025,6 Canberra Drive #12-XX,6 Canberra Drive,2,1300,1189500,Condominium,99 Yrs From 20/09/2010,Resale,915,85.006,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,25 Jul 2025,16 Canberra Drive #08-XX,16 Canberra Drive,3,1317,1290000,Condominium,99 Yrs From 20/09/2010,Resale,980,91.045,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,18 Jul 2025,14 Canberra Drive #02-XX,14 Canberra Drive,4,1290,2027880,Condominium,99 Yrs From 20/09/2010,Resale,1572,146.044,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,26 Jun 2025,12 Canberra Drive #13-XX,12 Canberra Drive,2,1376,1200000,Condominium,99 Yrs From 20/09/2010,Resale,872,81.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,12 Jun 2025,12A Canberra Drive #07-XX,12A Canberra Drive,3,1359,1580000,Condominium,99 Yrs From 20/09/2010,Resale,1163,108.046,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,22 May 2025,18B Canberra Drive #02-XX,18B Canberra Drive,3,1258,1205000,Condominium,99 Yrs From 20/09/2010,Resale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,7 Apr 2025,12 Canberra Drive #03-XX,12 Canberra Drive,3,1288,1400000,Condominium,99 Yrs From 20/09/2010,Resale,1087,100.986,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,28 Mar 2025,10 Canberra Drive #12-XX,10 Canberra Drive,3,1354,1530000,Condominium,99 Yrs From 20/09/2010,Resale,1130,104.98,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,28 Feb 2025,12 Canberra Drive #12-XX,12 Canberra Drive,4,1365,1880000,Condominium,99 Yrs From 20/09/2010,Resale,1378,128.02,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,25 Feb 2025,14 Canberra Drive #08-XX,14 Canberra Drive,3,1271,1560000,Condominium,99 Yrs From 20/09/2010,Resale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,21 Feb 2025,2 Canberra Drive #06-XX,2 Canberra Drive,1,1677,758000,Condominium,99 Yrs From 20/09/2010,Resale,452,41.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,21 Feb 2025,10A Canberra Drive #10-XX,10A Canberra Drive,2,1301,1120000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,18 Feb 2025,18B Canberra Drive #03-XX,18B Canberra Drive,3,1358,1550000,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,23 Jan 2025,8 Canberra Drive #02-XX,8 Canberra Drive,2,1205,1038000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,22 Jan 2025,16 Canberra Drive #04-XX,16 Canberra Drive,3,1274,1248000,Condominium,99 Yrs From 20/09/2010,Resale,980,91.045,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,13 Jan 2025,14 Canberra Drive #09-XX,14 Canberra Drive,2,1301,1260000,Condominium,99 Yrs From 20/09/2010,Resale,969,90.023,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,8 Jan 2025,16 Canberra Drive #07-XX,16 Canberra Drive,3,1276,1250000,Condominium,99 Yrs From 20/09/2010,Resale,980,91.045,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,6 Jan 2025,10A Canberra Drive #11-XX,10A Canberra Drive,3,1323,1438000,Condominium,99 Yrs From 20/09/2010,Resale,1087,100.986,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,13 Dec 2024,6 Canberra Drive #08-XX,6 Canberra Drive,2,1322,1138000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,21 Nov 2024,18 Canberra Drive #11-XX,18 Canberra Drive,3,1325,1268888,Condominium,99 Yrs From 20/09/2010,Resale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,7 Nov 2024,18 Canberra Drive #10-XX,18 Canberra Drive,3,1306,1420000,Condominium,99 Yrs From 20/09/2010,Resale,1087,100.986,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,29 Oct 2024,10A Canberra Drive #03-XX,10A Canberra Drive,2,1161,1000000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,2 Oct 2024,12A Canberra Drive #08-XX,12A Canberra Drive,2,1294,1128000,Condominium,99 Yrs From 20/09/2010,Resale,872,81.011,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,9 Sep 2024,2 Canberra Drive #09-XX,2 Canberra Drive,3,1246,1448000,Condominium,99 Yrs From 20/09/2010,Resale,1163,108.046,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,29 Aug 2024,18 Canberra Drive #11-XX,18 Canberra Drive,3,1311,1510000,Condominium,99 Yrs From 20/09/2010,Resale,1152,107.024,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,23 Aug 2024,2 Canberra Drive #01-XX,2 Canberra Drive,3,1044,1540000,Condominium,99 Yrs From 20/09/2010,Resale,1475,137.032,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,12 Aug 2024,12 Canberra Drive #10-XX,12 Canberra Drive,3,1269,1380000,Condominium,99 Yrs From 20/09/2010,Resale,1087,100.986,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,26 Jul 2024,16 Canberra Drive #03-XX,16 Canberra Drive,3,1283,1298000,Condominium,99 Yrs From 20/09/2010,Resale,1012,94.018,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,24 Jul 2024,12 Canberra Drive #13-XX,12 Canberra Drive,4,1399,1928000,Condominium,99 Yrs From 20/09/2010,Resale,1378,128.02,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,11 Jul 2024,12 Canberra Drive #12-XX,12 Canberra Drive,2,1308,1140000,Condominium,99 Yrs From 20/09/2010,Resale,872,81.011,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,8 Jul 2024,18B Canberra Drive #02-XX,18B Canberra Drive,3,1280,1460000,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,21 Jun 2024,14 Canberra Drive #14-XX,14 Canberra Drive,3,1328,1630000,Condominium,99 Yrs From 20/09/2010,Resale,1227,113.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,27 May 2024,12 Canberra Drive #02-XX,12 Canberra Drive,2,1158,1010000,Condominium,99 Yrs From 20/09/2010,Resale,872,81.011,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,6 May 2024,8 Canberra Drive #14-XX,8 Canberra Drive,2,1191,1090000,Condominium,99 Yrs From 20/09/2010,Resale,915,85.006,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,29 Apr 2024,2 Canberra Drive #05-XX,2 Canberra Drive,1,1312,720000,Condominium,99 Yrs From 20/09/2010,Resale,549,51.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,24 Apr 2024,2 Canberra Drive #03-XX,2 Canberra Drive,1,1275,700000,Condominium,99 Yrs From 20/09/2010,Resale,549,51.004,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,18 Apr 2024,18 Canberra Drive #14-XX,18 Canberra Drive,3,1327,1528000,Condominium,99 Yrs From 20/09/2010,Resale,1152,107.024,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,5 Apr 2024,18B Canberra Drive #03-XX,18B Canberra Drive,3,1127,1080000,Condominium,99 Yrs From 20/09/2010,Resale,958,89.001,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,3 Apr 2024,16 Canberra Drive #14-XX,16 Canberra Drive,3,1285,1300000,Condominium,99 Yrs From 20/09/2010,Resale,1012,94.018,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,27 Mar 2024,16 Canberra Drive #03-XX,16 Canberra Drive,2,1231,1060000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,15 Mar 2024,6 Canberra Drive #04-XX,6 Canberra Drive,2,1161,1000000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,15 Mar 2024,8 Canberra Drive #12-XX,8 Canberra Drive,2,1224,1120000,Condominium,99 Yrs From 20/09/2010,Resale,915,85.006,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,14 Mar 2024,8 Canberra Drive #08-XX,8 Canberra Drive,2,1254,1080000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,19 Feb 2024,2 Canberra Drive #15-XX,2 Canberra Drive,3,1302,1500000,Condominium,99 Yrs From 20/09/2010,Resale,1152,107.024,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,16 Feb 2024,18 Canberra Drive #15-XX,18 Canberra Drive,3,1315,1500000,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,23 Jan 2024,10 Canberra Drive #13-XX,10 Canberra Drive,2,1115,960000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,28 Dec 2023,18A Canberra Drive #13-XX,18A Canberra Drive,3,1269,1380000,Condominium,99 Yrs From 20/09/2010,Resale,1087,100.986,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,20 Dec 2023,6 Canberra Drive #07-XX,6 Canberra Drive,3,1179,1180000,Condominium,99 Yrs From 20/09/2010,Resale,1001,92.996,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,23 Oct 2023,6 Canberra Drive #02-XX,6 Canberra Drive,2,1138,980000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,20 Oct 2023,16 Canberra Drive #10-XX,16 Canberra Drive,3,1285,1300000,Condominium,99 Yrs From 20/09/2010,Resale,1012,94.018,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,20 Oct 2023,10A Canberra Drive #01-XX,10A Canberra Drive,2,1084,1050000,Condominium,99 Yrs From 20/09/2010,Resale,969,90.023,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,25 Sep 2023,12 Canberra Drive #05-XX,12 Canberra Drive,3,1196,1300000,Condominium,99 Yrs From 20/09/2010,Resale,1087,100.986,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,22 Sep 2023,18 Canberra Drive #14-XX,18 Canberra Drive,3,1265,1212000,Condominium,99 Yrs From 20/09/2010,Resale,958,89.001,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,22 Aug 2023,8 Canberra Drive #10-XX,8 Canberra Drive,2,1180,1080000,Condominium,99 Yrs From 20/09/2010,Resale,915,85.006,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,18 Jul 2023,12 Canberra Drive #06-XX,12 Canberra Drive,4,1237,1705000,Condominium,99 Yrs From 20/09/2010,Resale,1378,128.02,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,17 May 2023,6 Canberra Drive #10-XX,6 Canberra Drive,2,1159,998000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,2 May 2023,12 Canberra Drive #11-XX,12 Canberra Drive,4,1248,1720000,Condominium,99 Yrs From 20/09/2010,Resale,1378,128.02,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,21 Feb 2023,18 Canberra Drive #10-XX,18 Canberra Drive,3,1245,1420000,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,30 Jan 2023,2 Canberra Drive #14-XX,2 Canberra Drive,1,1382,625000,Condominium,99 Yrs From 20/09/2010,Resale,452,41.992,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,18 Nov 2022,18b Canberra Drive #03-XX,18b Canberra Drive,3,1142,1315000,Condominium,99 Yrs From 20/09/2010,Resale,1152,107.024,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,28 Oct 2022,14 Canberra Drive #13-XX,14 Canberra Drive,2,1197,1160000,Condominium,99 Yrs From 20/09/2010,Resale,969,90.023,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,22 Sep 2022,12 Canberra Drive #11-XX,12 Canberra Drive,3,1183,1350000,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,12 Sep 2022,16 Canberra Drive #12-XX,16 Canberra Drive,3,1186,1200000,Condominium,99 Yrs From 20/09/2010,Resale,1012,94.018,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,8 Sep 2022,6 Canberra Drive #13-XX,6 Canberra Drive,2,1107,988888,Condominium,99 Yrs From 20/09/2010,Resale,893,82.962,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,26 Aug 2022,12 Canberra Drive #02-XX,12 Canberra Drive,3,1139,1300000,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,22 Aug 2022,12a Canberra Drive #11-XX,12a Canberra Drive,3,1201,1280000,Condominium,99 Yrs From 20/09/2010,Resale,1066,99.035,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,4 Aug 2022,8 Canberra Drive #13-XX,8 Canberra Drive,2,1132,975000,Condominium,99 Yrs From 20/09/2010,Resale,861,79.99,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,20 Jul 2022,10 Canberra Drive #13-XX,10 Canberra Drive,3,1187,1290000,Condominium,99 Yrs From 20/09/2010,Resale,1087,100.986,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,5 Jul 2022,6 Canberra Drive #11-XX,6 Canberra Drive,2,1066,975000,Condominium,99 Yrs From 20/09/2010,Resale,915,85.006,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,4 Jul 2022,18b Canberra Drive #04-XX,18b Canberra Drive,3,1150,1250000,Condominium,99 Yrs From 20/09/2010,Resale,1087,100.986,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,30 Jun 2022,12a Canberra Drive #09-XX,12a Canberra Drive,3,1110,1290000,Condominium,99 Yrs From 20/09/2010,Resale,1163,108.046,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,24 Jun 2022,2 Canberra Drive #05-XX,2 Canberra Drive,1,1394,630000,Condominium,99 Yrs From 20/09/2010,Resale,452,41.992,Strata,Private,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
EIGHT COURTYARDS,YISHUN,27,21 Jun 2022,18a Canberra Drive #02-XX,18a Canberra Drive,3,1043,1190000,Condominium,99 Yrs From 20/09/2010,Resale,1141,106.002,Strata,HDB,URA,not_clean,https://www.edgeprop.sg/condo-apartment/eight-courtyards,eight-courtyards
