project,block,unit,area_sqft,bedrooms,chart_status,chart_sold_date,source_url,source_as_of,huttons_status,status_conflict,huttons_source_url,price_status,price_sgd,historical_price_min_sgd,historical_price_max_sgd,source_observation_count,distinct_date_price_area_events,earliest_transaction_date,latest_transaction_date,price_source_urls,review_note
CANBERRA CRESCENT RESIDENCES,57,#03-25,797,3,sold,2025-11-10,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1610100,1610100,1610100,1,1,2025-11-11,2025-11-11,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#03-26,990,3,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,57,#03-27,1324,4,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,57,#03-28,797,3,sold,2025-08-18,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1597400,1597400,1597400,1,1,2025-08-19,2025-08-19,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#03-29,667,2,sold,2025-08-22,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1359100,1359100,1359100,1,1,2025-08-22,2025-08-22,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#03-30,1216,4,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,57,#03-31,883,3,sold,2025-08-15,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1748600,1748600,1748600,1,1,2025-08-16,2025-08-16,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#03-32,667,2,sold,2025-09-23,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1336700,1336700,1336700,1,1,2025-09-23,2025-09-23,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#02-25,797,3,sold,2025-11-22,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1606100,1606100,1606100,1,1,2025-11-18,2025-11-18,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#02-26,990,3,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,57,#02-27,1324,4,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,57,#02-28,797,3,sold,2025-10-24,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1609100,1609100,1609100,1,1,2025-10-25,2025-10-25,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#02-29,667,2,sold,2025-08-04,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1355700,1355700,1355700,1,1,2025-08-05,2025-08-05,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#02-30,1216,4,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,57,#02-31,883,3,sold,2025-10-13,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1761400,1761400,1761400,1,1,2025-10-13,2025-10-13,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#02-32,667,2,sold,2025-10-03,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1333500,1333500,1333500,1,1,2025-09-29,2025-09-29,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#01-25,797,3,sold,2026-01-24,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1602100,1602100,1602100,1,1,2025-12-08,2025-12-08,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#01-26,990,3,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,57,#01-27,1324,4,available,,https://canberracrescent.isaacyee.com/units,2026-09-20,available,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,chart_available,,,,0,0,,,,
CANBERRA CRESCENT RESIDENCES,57,#01-28,797,3,sold,2025-12-11,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1621300,1621300,1621300,2,1,2025-12-12,2025-12-12,https://propertynoob.com/condo/canberra-crescent-residences/sales|https://propertystory.sg/canberra-crescent-residences/,
CANBERRA CRESCENT RESIDENCES,57,#01-29,409,1,sold,2025-08-01,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,880000,880000,880000,1,1,2025-08-02,2025-08-02,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#01-30,1216,4,sold,2025-08-27,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,2391000,2391000,2391000,1,1,2025-08-27,2025-08-27,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#01-31,883,3,sold,2025-11-14,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1774700,1774700,1774700,1,1,2025-11-15,2025-11-15,https://propertynoob.com/condo/canberra-crescent-residences/sales,
CANBERRA CRESCENT RESIDENCES,57,#01-32,667,2,sold,2025-10-30,https://canberracrescent.isaacyee.com/units,2026-09-20,sold,False,https://portal.huttonsgroup.com/public/pricelist/R070030E?pid=697564dce09a4511a8d56e739ecdaabd,published_full_unit_price,1330100,1330100,1330100,1,1,2025-10-31,2025-10-31,https://propertynoob.com/condo/canberra-crescent-residences/sales,
