record_id,project,block,block_source,published_unit,transaction_date,price_sgd,area_sqft,psf_sgd,sale_type,sale_type_source,source_url,linked_unit,unit_link_status,candidate_unit_count,candidate_units,chart_sold_date,transaction_minus_chart_days,local_ura_matching_record_count,current_edgeprop_matching_record_count,local_ura_check
propertystory-46,CANBERRA CRESCENT RESIDENCES,57,propertystory,#11-**,2025-12-31,2067400,990,2088,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#11-26,inferred_unique_within_7_days,1,#11-26,2025-12-30,1,1,1,matching_public_signature_not_unit_proof
propertystory-47,CANBERRA CRESCENT RESIDENCES,55,propertystory,#06-**,2025-12-26,2432000,1216,2000,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#06-22,inferred_unique_within_7_days,1,#06-22,2025-12-27,-1,1,1,matching_public_signature_not_unit_proof
propertystory-48,CANBERRA CRESCENT RESIDENCES,55,propertystory,#07-**,2025-12-24,2438200,1216,2005,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#07-22,inferred_unique_within_7_days,1,#07-22,2025-12-24,0,1,1,matching_public_signature_not_unit_proof
propertystory-49,CANBERRA CRESCENT RESIDENCES,55,propertystory,#10-**,2025-12-19,2330100,1173,1986,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#10-18,inferred_unique_within_7_days,1,#10-18,2025-12-18,1,1,1,matching_public_signature_not_unit_proof
propertystory-50,CANBERRA CRESCENT RESIDENCES,57,propertystory,#01-**,2025-12-12,1621300,797,2034,,not_published_in_table,https://propertystory.sg/canberra-crescent-residences/,#01-28,inferred_unique_within_7_days,1,#01-28,2025-12-11,1,1,1,matching_public_signature_not_unit_proof
edgeprop-1,CANBERRA CRESCENT RESIDENCES,57,edgeprop,#06-XX,2026-08-26,2469854,1216,2031,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#06-30,inferred_unique_within_7_days,1,#06-30,2026-08-26,0,0,1,after_local_snapshot
edgeprop-2,CANBERRA CRESCENT RESIDENCES,57,edgeprop,#07-XX,2026-08-20,2476015,1216,2036,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#07-30,inferred_unique_within_7_days,1,#07-30,2026-08-26,-6,0,1,after_local_snapshot
edgeprop-3,CANBERRA CRESCENT RESIDENCES,55,edgeprop,#02-XX,2026-08-18,2456401,1216,2020,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#02-22,inferred_unique_within_7_days,1,#02-22,2026-08-17,1,0,1,after_local_snapshot
edgeprop-4,CANBERRA CRESCENT RESIDENCES,57,edgeprop,#09-XX,2026-08-08,2488337,1216,2046,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#09-30,inferred_unique_within_7_days,1,#09-30,2026-08-07,1,0,1,after_local_snapshot
edgeprop-5,CANBERRA CRESCENT RESIDENCES,53,edgeprop,#04-XX,2026-08-08,2380000,1216,1957,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#04-14,inferred_unique_within_7_days,1,#04-14,2026-08-09,-1,0,1,after_local_snapshot
edgeprop-6,CANBERRA CRESCENT RESIDENCES,57,edgeprop,#08-XX,2026-07-26,2482075,1216,2041,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#08-30,inferred_unique_within_7_days,1,#08-30,2026-07-25,1,0,1,no_matching_public_signature
edgeprop-7,CANBERRA CRESCENT RESIDENCES,55,edgeprop,#04-XX,2026-07-12,2468642,1216,2030,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#04-22,inferred_unique_within_7_days,1,#04-22,2026-07-11,1,1,1,matching_public_signature_not_unit_proof
edgeprop-8,CANBERRA CRESCENT RESIDENCES,51,edgeprop,#04-XX,2026-06-15,1995861,990,2015,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#04-07,inferred_unique_within_7_days,1,#04-07,2026-06-14,1,1,1,matching_public_signature_not_unit_proof
edgeprop-9,CANBERRA CRESCENT RESIDENCES,51,edgeprop,#03-XX,2026-05-26,1990912,990,2010,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#03-07,inferred_unique_within_7_days,1,#03-07,2026-05-30,-4,1,1,matching_public_signature_not_unit_proof
edgeprop-10,CANBERRA CRESCENT RESIDENCES,53,edgeprop,#02-XX,2026-05-25,2372894,1216,1951,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#02-14,inferred_unique_within_7_days,1,#02-14,2026-05-30,-5,1,1,matching_public_signature_not_unit_proof
edgeprop-11,CANBERRA CRESCENT RESIDENCES,55,edgeprop,#07-XX,2026-05-21,2045800,990,2066,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#07-23,inferred_unique_within_7_days,1,#07-23,2026-05-20,1,1,1,matching_public_signature_not_unit_proof
edgeprop-12,CANBERRA CRESCENT RESIDENCES,55,edgeprop,#06-XX,2026-05-16,2040700,990,2061,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#06-23,inferred_unique_within_7_days,1,#06-23,2026-05-16,0,1,1,matching_public_signature_not_unit_proof
edgeprop-13,CANBERRA CRESCENT RESIDENCES,51,edgeprop,#10-XX,2026-05-16,2005900,990,2026,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#10-07,inferred_unique_within_7_days,1,#10-07,2026-05-16,0,1,1,matching_public_signature_not_unit_proof
edgeprop-14,CANBERRA CRESCENT RESIDENCES,57,edgeprop,#12-XX,2026-05-05,2482200,1216,2041,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#12-30,inferred_unique_within_7_days,1,#12-30,2026-05-09,-4,1,1,matching_public_signature_not_unit_proof
edgeprop-15,CANBERRA CRESCENT RESIDENCES,51,edgeprop,#12-XX,2026-05-05,2016000,990,2036,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#12-07,inferred_unique_within_7_days,1,#12-07,2026-05-04,1,1,1,matching_public_signature_not_unit_proof
edgeprop-16,CANBERRA CRESCENT RESIDENCES,57,edgeprop,#12-XX,2026-05-04,2700639,1324,2040,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#12-27,inferred_unique_within_7_days,1,#12-27,2026-05-03,1,1,1,matching_public_signature_not_unit_proof
edgeprop-17,CANBERRA CRESCENT RESIDENCES,51,edgeprop,#09-XX,2026-04-30,2001000,990,2021,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#09-07,inferred_unique_within_7_days,1,#09-07,2026-05-02,-2,1,1,matching_public_signature_not_unit_proof
edgeprop-18,CANBERRA CRESCENT RESIDENCES,57,edgeprop,#08-XX,2026-04-30,2673874,1324,2020,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#08-27,inferred_unique_within_7_days,1,#08-27,2026-05-02,-2,1,1,matching_public_signature_not_unit_proof
edgeprop-19,CANBERRA CRESCENT RESIDENCES,55,edgeprop,#09-XX,2026-04-29,2056100,990,2076,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#09-23,inferred_unique_within_7_days,1,#09-23,2026-04-28,1,1,1,matching_public_signature_not_unit_proof
edgeprop-20,CANBERRA CRESCENT RESIDENCES,55,edgeprop,#08-XX,2026-04-27,2050900,990,2071,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#08-23,inferred_unique_within_7_days,1,#08-23,2026-04-26,1,1,1,matching_public_signature_not_unit_proof
edgeprop-21,CANBERRA CRESCENT RESIDENCES,53,edgeprop,#03-XX,2026-04-22,2355200,1216,1936,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#03-14,inferred_unique_within_7_days,1,#03-14,2026-04-21,1,1,1,matching_public_signature_not_unit_proof
edgeprop-22,CANBERRA CRESCENT RESIDENCES,55,edgeprop,#12-XX,2026-04-18,2365218,1173,2016,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#12-18,inferred_unique_within_7_days,1,#12-18,2026-04-18,0,1,1,matching_public_signature_not_unit_proof
edgeprop-23,CANBERRA CRESCENT RESIDENCES,51,edgeprop,#08-XX,2026-04-16,1996000,990,2016,New Sale,edgeprop,https://www.edgeprop.sg/condo-apartment/canberra-crescent-residences,#08-07,inferred_unique_within_7_days,1,#08-07,2026-04-15,1,1,1,matching_public_signature_not_unit_proof
