stop_code,lat,lon,route_count,stop_name
64029,1.37782,103.89688,9,Opp Blk 458
64031,1.377,103.89366,7,Blk 436
64039,1.37669,103.89394,10,Blk 434
64041,1.37017,103.89536,13,The Midtown
64049,1.37037,103.89603,10,Opp The Midtown
64051,1.3724,103.89777,13,Blk 465A
64059,1.37249,103.89837,10,Blk 355
64061,1.37558,103.90112,5,Opp S'goon Sec Sch
64069,1.37527,103.90135,6,S'goon Sec Sch
64071,1.37514,103.89725,8,Opp Punggol Pk
64079,1.37501,103.89775,6,Punggol Pk
64081,1.37603,103.88009,2,Hougang 1/Opp Blk 931A
64089,1.3761,103.8802,1,Opp Hougang 1
64091,1.37749,103.88149,5,Hougang Pr Sch
64099,1.37788,103.88157,2,Hougang Sec Sch
64101,1.37212,103.87654,11,Opp Gracehaven S Army
64109,1.37202,103.87691,15,Gracehaven S Army
64111,1.37594,103.87684,9,Opp Blk 953
64119,1.37679,103.87714,15,Blk 953
64121,1.37974,103.8765,6,Aft Ang Mo Kio Ave 5
64129,1.37996,103.87687,10,Blk 988B
64131,1.36302,103.90351,3,Bef KPE
64139,1.36324,103.90666,1,Bef KPE
64141,1.36467,103.9082,1,Aft Jln Telawi
64149,1.36509,103.9089,1,LP 137
64151,1.36812,103.90985,1,Aft Greenwich Dr
64159,1.36751,103.90999,1,Bef Greenwich Dr
64161,1.37191,103.91143,1,Schenker
64169,1.37131,103.91147,1,Opp Schenker
64171,1.37401,103.91235,1,Aft Buangkok East Dr
64179,1.37421,103.91288,1,Bef Buangkok East Dr
64181,1.37652,103.91336,1,Bef TPE
64189,1.37693,103.91392,1,Aft Old Tampines Rd
64191,1.37947,103.91593,1,Aft Goldhill Memorial Ctr
64199,1.37918,103.91568,1,Bef Goldhill Memorial Ctr
64201,1.36173,103.89421,8,Aft Hougang Ave 3
64209,1.36147,103.89453,9,Aft Defu Ave 1
64211,1.3622,103.89765,3,Aft Hougang Ave 7
64219,1.36195,103.89837,3,Aft Defu Ave 2
64221,1.36264,103.90086,3,Opp Defu Ave 2
64229,1.36242,103.90226,3,Bef Defu Ave 2
64231,1.36479,103.89685,5,Blk 316
64239,1.3644,103.89682,6,Opp Blk 316
64241,1.36713,103.89642,5,Blk 308
64249,1.36809,103.89589,5,Blk 327
64251,1.37719,103.88271,3,Hougang Sec Sch
64259,1.37706,103.88323,3,Blk 925A CP
64301,1.36722,103.89905,2,Blk 325
64309,1.36708,103.89926,4,Opp Blk 321
64311,1.37028,103.90036,2,Riverfront Residences
64319,1.36985,103.90038,4,Opp Riverfront Residences
64321,1.37229,103.90046,2,Opp Rio Vista
64329,1.37241,103.90068,4,Rio Vista
64331,1.37144,103.88806,7,Blk 508
64339,1.37137,103.88703,6,Blk 602
64341,1.37291,103.88634,5,Bef Blk 683
64349,1.37292,103.88674,7,Blk 502
64351,1.37481,103.88808,5,Opp Montfort Sch
64359,1.37529,103.88919,7,Montfort Sch
64361,1.37635,103.89055,6,Blk 535
64369,1.3763,103.8911,8,Blk 532
64371,1.37447,103.89289,5,Opp Punggol CC
64379,1.37469,103.89266,4,Punggol CC
64381,1.37288,103.8917,12,Hougang Stn Exit C
64389,1.37314,103.89157,10,Blk 522
64391,1.37145,103.88977,12,Blk 831
64397,1.37195,103.89,6,Blk 513
64399,1.37122,103.88926,4,Blk 512
64401,1.37839,103.90324,5,Opp Blk 477A
64409,1.3782,103.90353,6,Blk 477A
64411,1.37353,103.88503,10,Blk 670
64419,1.37339,103.88522,10,Blk 681
64421,1.37505,103.89512,6,Blk 421
64429,1.37482,103.89522,7,Blk 412
64431,1.37809,103.8893,3,Blk 568
64439,1.37798,103.88952,1,Blk 537
64441,1.37981,103.88818,3,Hougang G. Shop Mall
64449,1.37973,103.88861,1,Opp Hougang G. Shop Mall
64461,1.37938,103.8864,10,Blk 579
64469,1.37957,103.88576,6,Opp Blk 579
64471,1.37455,103.88397,10,Blk 917
64479,1.3744,103.88354,9,Blk 665
64481,1.37514,103.88079,9,Bet Blks 930/931
64489,1.37489,103.88068,8,Blk 946A
64491,1.37513,103.87905,9,Hougang 1
64499,1.37488,103.87829,7,Regentville
64509,1.37424,103.87883,1,Blk 941A
64519,1.37381,103.88111,1,Blk 943
64521,1.36984,103.88957,8,Blk 834
64529,1.36993,103.88934,7,Hougang Polyclinic
64541,1.37124,103.89281,6,Hougang Ctrl Int
64549,1.37148,103.89229,8,Opp Hougang Ctrl Int
64551,1.37035,103.89092,8,Blk 836
64559,1.37055,103.89091,9,Blk 830A
64561,1.37716,103.88691,2,Blk 574
64571,1.37811,103.89296,1,Blk 438
64579,1.37821,103.89268,1,Bet Blks 544/546
64601,1.37549,103.88459,9,Blk 919
64609,1.37596,103.8847,8,Blk 687
64611,1.37837,103.88446,6,Blk 913
64619,1.37809,103.88468,7,Opp Blk 913
64621,1.38133,103.88821,7,Blk 565
64629,1.38154,103.88806,5,Opp Blk 565
65009,1.40371,103.90224,25,Punggol Int
65011,1.3816,103.89721,9,Blk 266/Opp The Rivervale
65019,1.38151,103.89749,11,Opp Blk 266/The Rivervale
65021,1.38403,103.89961,5,Opp Blk 110
65029,1.38462,103.90062,9,Blk 111
65031,1.38711,103.90168,5,Blk 227D
65039,1.38732,103.90186,7,Blk 124
65041,1.38984,103.90162,5,Blk 231
65049,1.38993,103.90187,7,Blk 126A
65059,1.39269,103.90127,5,St. Anne's Ch
65061,1.3949,103.90186,11,Blk 298A
65069,1.39504,103.90237,12,Blk 190C
65071,1.39845,103.90416,5,Blk 203A
65079,1.39895,103.90475,7,Blk 102C
65081,1.40092,103.90531,1,Opp Blk 199C
65089,1.40134,103.90581,2,Opp Blk 296
65091,1.40398,103.90656,3,Blk 301A
65099,1.40447,103.90711,3,Blk 604A
65101,1.40789,103.90874,1,Opp My First Skool PCC10
65109,1.4077,103.90882,1,My First Skool PCC10
65141,1.40455,103.89716,8,Aft Soo Teck Stn
65149,1.40444,103.89692,6,Bef Soo Teck Stn
65151,1.39886,103.90662,6,Cove Stn Exit B
65159,1.39857,103.90665,6,Cove Stn Exit A
65161,1.39736,103.90859,6,Meridian Stn Exit B
65169,1.39646,103.90932,6,Meridian Stn Exit A
65171,1.39452,103.91205,7,Coral Edge Stn Exit B
65179,1.3943,103.9119,6,Coral Edge Stn Exit A
65181,1.39681,103.91755,5,Aft Punggol Ctrl
65189,1.39718,103.91816,5,Bef Punggol Ctrl
65191,1.39527,103.9054,15,Bef Punggol Rd
65199,1.39592,103.90543,18,Aft Punggol Rd
65201,1.40083,103.90358,4,Opp Blk 201A
65209,1.40041,103.90388,3,Blk 201A
65211,1.40269,103.90271,2,Bef Punggol Int
65219,1.40354,103.90342,2,Opp Punggol Int
65221,1.40403,103.90481,16,Blk 303D
65229,1.4032,103.90544,13,Blk 298
65231,1.39428,103.91577,9,Riviera Stn Exit B
65239,1.3941,103.91603,9,Riviera Stn Exit A
65241,1.39917,103.90767,2,Blk 196C
65249,1.39964,103.90825,2,Blk 178
65251,1.40503,103.903,7,Punggol Stn/Waterway Pt
65259,1.40534,103.90145,12,Punggol Stn/Int
65261,1.39685,103.915,10,Blk 649
65269,1.39636,103.91542,10,Blk 162B
65271,1.40017,103.91027,10,Opp Blk 188
65279,1.3993,103.91103,9,Bet Blks 187/188
65281,1.40201,103.90783,13,Punggol Sec/Blk 601B
65289,1.40174,103.90763,11,Opp Punggol Sec/Blk 195E
65301,1.40452,103.90939,3,Damai Stn Exit B
65309,1.40494,103.90914,3,Damai Stn Exit A
65311,1.40202,103.91286,4,Oasis Stn Exit B/Blk 617D
65319,1.40258,103.91245,5,Oasis Stn Exit A
65321,1.39927,103.91672,3,Kadaloor Stn Exit B
65329,1.39989,103.91612,3,Kadaloor Stn Exit A
65331,1.40287,103.89852,8,Opp Blk 268D
65339,1.40313,103.89804,7,Blk 268C
65341,1.40195,103.90092,8,Opp Blk 272C
65349,1.40222,103.90078,7,Blk 272C
65351,1.40589,103.90473,5,Punggol View Pr Sch
65359,1.40552,103.90435,5,Opp Punggol View Pr Sch
65371,1.40289,103.91627,2,Blk 682A
65379,1.40281,103.91634,1,Blk 661A
65381,1.40207,103.90977,3,Punggol Sec Sch
65389,1.40226,103.91007,2,Opp Punggol Sec Sch
65391,1.40588,103.91252,3,Blk 672A
65399,1.4058,103.9126,2,Blk 670A
65401,1.40653,103.89871,10,Opp Blk 264A
65409,1.40624,103.89957,11,Bef Blk 264
65411,1.39945,103.91385,1,Horizon Pr Sch
65419,1.39946,103.91395,1,Opp Horizon Pr Sch
65429,1.39679,103.91202,1,Greendale Pr Sch
65431,1.40239,103.89674,13,Twin Waterfalls
65439,1.40173,103.89632,11,Blk 220C
65441,1.40818,103.89579,4,Opp Blk 315B
65449,1.40804,103.89593,5,Blk 315B
65451,1.41069,103.89759,4,Blk 322 CP
65459,1.41061,103.89772,5,Opp Blk 322 CP
65461,1.40986,103.9013,3,Blk 312 CP
65469,1.40982,103.90098,3,Blk 310B
65481,1.40887,103.90604,5,Opp One Punggol
65489,1.4082,103.90567,5,One Punggol
65491,1.40456,103.89496,4,Opp Blk 259 CP
65499,1.40455,103.89497,4,Blk 259 CP
65521,1.39032,103.91294,5,Waterwoods
65529,1.39161,103.9141,7,Aft Punggol Field
65531,1.4024,103.8936,5,Blk 226A
65539,1.40229,103.8937,4,Blk 224A
65541,1.40356,103.8912,5,Blk 228B
65549,1.40352,103.8912,4,Opp Blk 228B
65551,1.40374,103.89337,5,Blk 227A
65559,1.40405,103.8925,4,Opp Blk 227A
65561,1.40046,103.92018,3,Blk 659A
65569,1.4002,103.92035,3,Blk 656A
65571,1.40348,103.89554,5,Blk 218
65579,1.40356,103.89603,4,Blk 258A
65581,1.40468,103.91622,1,Opp Blk 683A
65589,1.40497,103.91547,1,Blk 683A
65591,1.40273,103.91874,1,Opp Blk 662A
65599,1.40283,103.91833,1,Blk 662A
65601,1.4077,103.89849,3,Sumang Stn Exit B
65609,1.40775,103.89813,3,Sumang Stn Exit A
65611,1.41138,103.9003,4,Nibong Stn Exit B
65619,1.41154,103.9,6,Nibong Stn Exit A
65621,1.41617,103.90256,7,Samudera Stn Exit B
65629,1.41646,103.90252,4,Samudera Stn Exit A
65631,1.41731,103.90542,6,Aft Punggol Pt Stn
65639,1.41755,103.90531,4,Bef Punggol Pt Stn
65641,1.41528,103.89983,2,Marina Country Club
65651,1.41721,103.9013,2,Blk 413C
65661,1.41885,103.90572,2,Blk 421C
65669,1.41874,103.90511,1,Northshore Pr Sch
65671,1.41122,103.89879,3,Punggol Cove Pr Sch
65679,1.41098,103.89898,4,Opp Punggol Cove Pr Sch
65681,1.41824,103.90793,2,Bef Northshore Cres
65689,1.41838,103.90785,2,Aft Northshore Cres
65691,1.42015,103.91196,2,Opp Blk 437B
65699,1.41996,103.91203,2,Blk 437B
65701,1.41169,103.91108,1,Opp SIT Punggol
65709,1.41132,103.9105,1,Bef SIT Punggol
65711,1.4171,103.91168,2,Blk 446B
65719,1.417,103.91158,2,Blk 432B
65721,1.41494,103.91169,1,Opp Punggol Coast Stn
65729,1.41468,103.91128,1,Punggol Coast Stn
65731,1.41325,103.90682,2,Teck Lee Stn Exit B
65739,1.41314,103.90695,2,Teck Lee Stn Exit A
65791,1.39881,103.91908,3,Waterway Pr Sch
65799,1.39863,103.9192,3,Blk 654D
65801,1.39044,103.8857,3,Blk 309D
65809,1.39067,103.88605,4,Anchor Green Pr Sch
66009,1.35047,103.87169,11,Serangoon Int
66011,1.34717,103.85998,3,Aft Braddell Rd
66019,1.34603,103.8604,4,Bef Braddell Rd
66021,1.35029,103.86117,3,New Tech Pk
66029,1.35016,103.86141,4,St. Gabriel's Pr Sch
66031,1.35466,103.86572,11,Cardiff Residence
66039,1.35475,103.86669,12,Blk 307
66041,1.35572,103.86972,9,Blk 230
66049,1.35535,103.86896,7,Blk 233
66051,1.35585,103.87196,9,Opp Blk 257
66059,1.35553,103.87212,8,Blk 257A
66061,1.34405,103.86346,6,Aft Lynwood Gr
66069,1.3435,103.86263,6,Bef Braddell Flyover
66071,1.34376,103.86737,5,Opp PUB Recreation Club
66079,1.34326,103.86744,5,PUB Recreation Club
66081,1.34302,103.86963,3,Opp S'pore Power Trg Inst
66089,1.34239,103.86948,5,S'pore Power Trg Inst
66091,1.35455,103.86145,12,Golden Hill Est
66099,1.35427,103.86142,12,Opp Golden Hill Est
66101,1.37094,103.87326,9,Blk 516
66109,1.36966,103.87527,8,Blk 151
66111,1.35848,103.86824,3,Opp Grace Wk
66119,1.35683,103.86813,4,Summer Pl
66121,1.3624,103.86776,3,Chuan Terr
66129,1.36149,103.86802,4,Aft Chuan Gdn
66131,1.36347,103.87019,4,Aft Trinity Meth Ch
66139,1.36358,103.86929,5,Opp Trinity Meth Ch
66141,1.36312,103.8724,4,Bef Yio Chu Kang Rd
66149,1.36292,103.87236,5,Aft Yio Chu Kang Rd
66151,1.36307,103.86588,1,Opp Penshurst Pl
66161,1.36124,103.86464,1,Opp Crowhurst Dr
66171,1.35976,103.86361,1,Bef Cooling Cl
66181,1.35879,103.86186,1,Aft Chartwell Rd
66191,1.36066,103.85984,1,Aft Corfe Pl
66201,1.36209,103.85967,1,Opp Brockhampton Dr
66211,1.36412,103.86103,1,Opp Bloxhome Dr
66221,1.36835,103.86263,1,Opp Portchester Ave
66231,1.36995,103.86438,1,Bef Huddington Ave
66241,1.36891,103.86563,1,Hemsley Ave
66251,1.36724,103.86654,1,Opp Kingswear Ave
66261,1.36555,103.86641,1,S'goon Gdns Country Club
66271,1.36398,103.86579,5,S'goon Gdn Circus
66291,1.36594,103.86192,1,Aft Medway Dr
66301,1.36937,103.87208,1,Blk 152
66309,1.36927,103.87195,1,Blk 112
66311,1.36766,103.87429,1,Blk 141A
66319,1.36822,103.87392,1,Bet Blks 142/148
66321,1.36515,103.87249,1,Opp Blk 127
66329,1.36602,103.87229,1,Blk 126
66331,1.37164,103.87036,12,Blk 554
66339,1.37125,103.87056,10,Blk 101
66341,1.37114,103.86525,8,Daikin S'pore
66349,1.37083,103.86542,7,Opp Daikin S'pore
66351,1.3505,103.87324,9,S'goon Stn Exit E
66359,1.35081,103.87329,13,S'goon Stn Exit C/Blk 201
66361,1.35259,103.86825,5,Blk 319
66369,1.35355,103.86823,4,Blk 238
66371,1.35377,103.87269,12,Blk 261
66379,1.35339,103.87286,17,Blk 206
66381,1.3502,103.87123,4,Opp S'goon Stn Exit F
66389,1.35092,103.87107,6,S'goon Stn Exit F
66391,1.35102,103.86481,2,Lor Chuan Stn Exit A
66399,1.35154,103.86313,2,Opp Lor Chuan Stn Exit B
66401,1.34938,103.86604,2,Golden Hts
66409,1.34927,103.86594,2,Opp Golden Hts
66411,1.35003,103.86903,2,Blk 326
66419,1.35022,103.86931,2,Blk 330
66421,1.37366,103.87341,4,Blk 537
66429,1.37352,103.87244,3,Blk 530
66431,1.37298,103.87526,4,Opp Blk 506A
66439,1.37394,103.87551,3,Blk 504A CP
66451,1.37872,103.86854,6,Aft AMK Ind Pk 2
66459,1.37849,103.87075,7,Opp Ang Mo Kio Linear Pk
66461,1.37889,103.87128,5,Ang Mo Kio Linear Pk
66471,1.37896,103.87436,5,Bef Yio Chu Kang Rd
66479,1.37864,103.8743,5,Aft Yio Chu Kang Rd
66481,1.37919,103.87831,4,Opp Blk 968
66489,1.37889,103.87898,7,Blk 969
66491,1.37937,103.8826,5,Opp Blk 910
66499,1.37912,103.88327,7,Blk 911
66509,1.37528,103.87015,1,Blk 546
66511,1.37665,103.87172,1,Yio Chu Kang Amenity Ctr
66519,1.37735,103.8716,2,Ang Mo Kio TechLink
66521,1.37522,103.87393,1,Ban Teck Han Bldg
66529,1.37512,103.87318,3,Blk 538
66531,1.37519,103.87488,1,Opp Blk 531
66539,1.375,103.87502,3,Blk 531
66541,1.37978,103.88135,4,Blk 980C
66549,1.38028,103.88153,4,Opp Blk 980C
66551,1.38172,103.88144,3,Blk 984
66559,1.38195,103.88176,2,Opp Blk 984A
66561,1.38343,103.88246,3,Blk 991B
66569,1.3832,103.88253,2,Opp Blk 991B
66571,1.38448,103.88131,5,Buangkok Sq
66579,1.38403,103.8807,4,Blk 998B
66581,1.38251,103.87975,5,Blk 986B
66589,1.38199,103.87943,4,Buangkok Sports Pk
66599,1.37285,103.86844,1,KLA Corporation
66601,1.38486,103.88235,5,Blk 991A
66609,1.38507,103.88209,4,Opp Blk 991A
66701,1.35222,103.86285,3,Goldenhill Pk Condo
66709,1.35215,103.86307,4,Lor Chuan Stn Exit B
67009,1.39178,103.89588,10,Sengkang Int
67011,1.3901,103.86263,10,Bef Begonia Rd
67019,1.38976,103.86254,9,Aft Begonia Rd
67021,1.38931,103.86549,10,Opp Dedap Rd
67029,1.38907,103.86518,9,Aft Dedap Rd
67039,1.38831,103.86801,9,Aft Seletar Rd
67041,1.38803,103.87037,8,Opp The Greenwich
67049,1.38773,103.86999,5,The Greenwich
67051,1.38739,103.87302,9,Opp Seletar Hills Est
67059,1.38705,103.87298,5,Seletar Hills Est
67061,1.3858,103.87534,9,Aft Jln Selaseh
67069,1.38552,103.87523,6,Bef Jln Selaseh
67071,1.38224,103.877,9,Bef Gerald Dr
67079,1.38257,103.87674,6,Ch of St. Vincent de Paul
67081,1.3899,103.86884,7,Aft Yio Chu Kang Rd
67089,1.39029,103.86916,8,Bef Fernvale Lane
67091,1.39288,103.86909,4,Opp Blk 459B
67099,1.3937,103.86929,4,Blk 459B
67101,1.39143,103.89957,8,Blk 250A
67109,1.39103,103.89999,8,Blk 235
67111,1.39105,103.90237,4,CHIJ St. Joseph's Convent
67119,1.39051,103.90324,5,Blk 128
67121,1.3895,103.90519,4,Blk 142A
67129,1.38937,103.90499,5,Blk 137
67131,1.38768,103.90527,6,Bakau Stn/Blk 122F
67139,1.38716,103.90418,6,Nth Spring Pr Sch
67141,1.38602,103.90353,6,Blk 119D
67151,1.38353,103.90215,4,Kangkar Stn Exit B
67159,1.38437,103.90226,4,Kangkar Stn Exit A
67161,1.38212,103.89927,1,Opp Blk 101
67169,1.38253,103.89922,1,Blk 101
67171,1.38731,103.89898,5,Blk 225A
67179,1.38741,103.898,3,Opp Blk 225A
67181,1.39102,103.89778,6,Blk 240
67189,1.3906,103.89743,9,Opp Blk 241
67191,1.38913,103.8971,9,Blk 223D
67199,1.38874,103.89681,8,Opp Blk 223D
67201,1.3867,103.89629,6,Blk 206A
67209,1.38691,103.89618,7,Blk 203
67211,1.38394,103.89766,6,Ranggung Stn Exit A
67219,1.38369,103.89751,8,Ranggung Stn Exit B
67221,1.39116,103.90639,3,Rumbia Stn Exit B/Blk 153
67229,1.39106,103.90614,2,Rumbia Stn Exit A
67231,1.39322,103.90396,3,Rivervale Pr Sch
67239,1.39305,103.90373,3,Opp Rivervale Pr Sch
67241,1.393,103.89844,5,Blk 248A
67249,1.39377,103.8985,6,Blk 259C
67251,1.39443,103.90031,8,Compassvale Stn Exit A
67259,1.39465,103.90046,8,Compassvale Stn Exit B
67261,1.38659,103.89464,5,Blk 203B
67269,1.38605,103.89513,6,Opp Blk 203A
67271,1.38825,103.89209,5,Blk 201 CP
67279,1.38822,103.89179,4,Blk 301D
67281,1.38925,103.87299,3,Blk 403A
67289,1.38966,103.87329,1,Opp Blk 405C
67291,1.38718,103.88972,3,Renjong Stn Exit B
67299,1.38684,103.88973,4,Renjong Stn Exit A
67301,1.38889,103.88694,3,Blk 305D
67309,1.38814,103.88759,4,Opp Blk 305 CP
67311,1.39696,103.8898,3,Farmway Stn Exit B
67319,1.39738,103.8889,2,Farmway Stn Exit A
67321,1.39057,103.88425,3,Blk 311A
67329,1.39002,103.8846,6,Opp Blk 310B
67331,1.38677,103.89252,4,Blk 200B
67339,1.38648,103.89269,6,Opp Blk 200B
67341,1.38865,103.89505,6,Opp Blk 204 CP
67349,1.38838,103.89534,6,Blk 204 CP
67351,1.38995,103.89134,4,Blk 321 CP
67359,1.39009,103.89042,4,Nan Chiau High Sch
67361,1.391,103.88835,4,Blk 313B
67369,1.39072,103.88853,4,Blk 306 CP
67371,1.3926,103.88714,6,Blk 313 CP
67379,1.39297,103.88713,5,Opp Blk 313 CP
67381,1.39459,103.88844,7,Blk 326 CP
67389,1.39424,103.88869,7,Blk 317B
67391,1.39426,103.89144,7,Blk 333B
67399,1.39385,103.89167,7,Blk 325 CP
67401,1.39291,103.89532,9,Opp Sengkang Stn/Blk 260A
67409,1.39242,103.89612,13,Sengkang Stn
67411,1.39496,103.89437,9,Opp Sengkang General Hosp
67419,1.39451,103.89388,7,Sengkang General Hosp
67421,1.39664,103.89224,3,Cheng Lim Stn Exit B
67429,1.39702,103.89193,2,Cheng Lim Stn Exit A
67431,1.39521,103.8974,3,Opp Blk 291A
67439,1.39549,103.89737,2,Blk 291A
67441,1.39238,103.89348,15,Sengkang Community Hub
67449,1.39203,103.89307,9,Blk 323B
67451,1.38305,103.88961,5,Bef Buangkok Dr
67459,1.38289,103.88911,4,Aft Buangkok Dr
67461,1.38575,103.89122,5,Aft Sengkang East Ave
67469,1.38534,103.89074,4,Bef Sengkang East Ave
67471,1.39219,103.88018,4,Layar Stn Exit B
67479,1.39198,103.8802,6,Layar Stn Exit A/Blk 417A
67481,1.39148,103.87768,5,Fernvale Stn/Blk 439A
67489,1.391,103.87708,7,Opp Fernvale Stn
67491,1.39088,103.87466,5,Opp Fernvale Pr Sch
67499,1.39068,103.87468,8,Fernvale Pr Sch
67501,1.38355,103.90365,1,Blk 117C
67509,1.3841,103.90434,2,Opp Blk 119A
67511,1.38603,103.90625,1,Blk 121E
67519,1.38565,103.90629,2,Opp Blk 121E
67521,1.38711,103.9084,5,Blk 160
67529,1.38732,103.90926,7,Opp Blk 157A
67531,1.38787,103.90677,2,Blk 158C
67539,1.38772,103.90661,3,Blk 122C
67541,1.39478,103.88653,6,Hockey Stadium
67549,1.39455,103.88618,5,Opp Hockey Stadium
67551,1.39581,103.8804,7,Blk 471A
67559,1.39549,103.88095,6,Opp Blk 471A
67561,1.39546,103.87698,6,Opp Blk 432A
67569,1.39505,103.877,4,Bet Blks 430D/433A
67571,1.39504,103.87444,5,Aft Lor Tanggam
67579,1.39476,103.87485,4,Bef Jln Kayu
67591,1.3979,103.89536,7,Blk 286B
67599,1.3972,103.89491,6,Opp Blk 293D
67601,1.38334,103.89327,8,Buangkok Stn Exit B
67609,1.38393,103.89304,6,Buangkok Stn Exit A
67611,1.38776,103.89426,5,Blk 204C
67619,1.38777,103.89401,4,Blk 201C
67621,1.38096,103.89025,3,Blk 278 CP
67629,1.38028,103.8906,5,Blk 557
67631,1.39233,103.87567,3,Blk 441D
67639,1.39305,103.87591,3,Blk 436A
67641,1.39804,103.89344,2,Opp Treasure Crest
67649,1.39805,103.89334,2,Treasure Crest
67651,1.38934,103.87122,3,Bef Sengkang West Rd
67659,1.38981,103.87074,1,Aft Sengkang West Rd
67661,1.38889,103.90878,1,Opp Blk 178A
67671,1.39201,103.90713,1,Blk 156A CP
67689,1.39071,103.89514,2,Sengkang Stn Exit C
67691,1.39899,103.88878,2,Blk 338A
67699,1.39883,103.88952,2,Blk 334A
67701,1.39849,103.87745,2,Aft Blk 467B
67708,1.39825,103.8804,1,Opp Fernvale Plains
67709,1.39873,103.87682,1,Opp Blk 465A
67711,1.38013,103.89478,2,Bef Sengkang Fire Stn
67719,1.37972,103.89527,2,Opp Sengkang Fire Stn
67721,1.37971,103.89819,3,The Rivervale
67729,1.37949,103.89873,3,Opp The Rivervale
67731,1.38019,103.90138,3,Bef Sengkang East Dr
67739,1.37998,103.90195,3,Aft Sengkang East Dr
67741,1.39679,103.8757,3,Thanggam Stn Exit B
67749,1.39694,103.87555,1,Thanggam Stn Exit A
67759,1.39122,103.89712,6,Compassvale Int
67761,1.39601,103.8876,2,Opp Blk 326D
67769,1.39607,103.88766,2,Blk 326D
67771,1.38655,103.8833,2,Blk 995B
67779,1.38662,103.8835,2,Opp Blk 995C
67781,1.38831,103.87674,1,Opp Blk 408A
67789,1.38863,103.87724,1,Blk 409A
67791,1.38843,103.8798,2,Opp Blk 415A
67799,1.38862,103.8798,2,Blk 415A
67991,1.39525,103.87152,4,Opp Blk 461B
67999,1.39506,103.8715,4,Blk 461B
68009,1.34014,103.87145,3,Woodleigh Int
68011,1.39132,103.8701,8,Bef Jln Kayu
68019,1.39107,103.87061,9,Aft Jln Kayu
68021,1.39318,103.87247,4,Opp Blk 448A
68029,1.39312,103.87265,4,Blk 448A
68031,1.39705,103.87307,5,Jln Kayu Shophouse
68039,1.39653,103.87311,6,Aft Abundant Grace Ch
68049,1.39852,103.87296,6,Opp Jln Tari Lilin
68051,1.39955,103.87232,5,Bef TPE
68059,1.39979,103.87244,6,Aft TPE
68061,1.40719,103.87206,3,Aft Mornington Cres
68069,1.40757,103.87228,3,Aft Battersea Rd
68081,1.40559,103.86681,3,Bef Seletar A'space Rise
68089,1.4057,103.86667,3,Aft Seletar A'space Rise
68091,1.40886,103.87117,4,Aft Baker St
68099,1.40885,103.87095,4,Bef Baker St
68101,1.40379,103.86345,3,Rolls Royce Pte Ltd
68109,1.404,103.86349,3,Opp Rolls Royce Pte Ltd
68111,1.40222,103.87139,11,Bef Piccadilly Circus/TPE
68119,1.40219,103.87217,11,Aft Piccadilly Circus/TPE
68121,1.40581,103.86,2,Bef West Camp Rd
68129,1.40607,103.86016,2,Aft West Camp Rd
68131,1.41461,103.86189,3,Opp Youth Flying Club
68139,1.41444,103.86208,3,Youth Flying Club
68141,1.42043,103.86348,3,Opp JTC Aviation Two
68149,1.41892,103.8628,3,ST Aerospace
68151,1.42333,103.86619,3,Bef Shell Aviation
68159,1.42307,103.86627,3,Aft Shell Aviation
68161,1.41077,103.86179,3,Aft Seletar A'space Lane
68169,1.41071,103.86188,3,Bef Seletar A'space Lane
68171,1.42676,103.85446,3,Opp Blk 475A
68179,1.42698,103.8555,3,Aft Yishun Ave 8
68181,1.40407,103.85828,1,Bef JTC Aerospace
68189,1.40374,103.85825,1,Aft JTC Aerospace
68191,1.40229,103.85963,1,Bef Seletar A'space Lk
68199,1.40255,103.85991,1,Aft Seletar A'space Lk
68201,1.40983,103.87258,1,Aft Seletar Camp
68209,1.41134,103.87354,1,Opp Seletar Camp
68239,1.4136,103.87287,1,Seletar Airport
69009,1.4148,103.90856,6,Punggol Coast Int
69091,1.33968,103.87602,1,Opp Blk 227
69099,1.33985,103.87653,1,Blk 227
70011,1.32318,103.88116,9,Opp Blk 125
70019,1.32323,103.88146,10,Blk 125
